ros_time,recv_time_utc,remote_host,latitud,longitud,altitud_m,satelites,hdop,fix_valido,esperando_fix,mensaje_gps,raw_hex,latitude,longitude,altitude,sats,fix_ok,waiting_for_fix
1782816155.565897,2026-06-30T10:42:35.566Z,100.93.178.118,38.047021,-4.041606,,7,4.2,1,,chars=325427 sentences_fix=4264 failed_checksum=0 sats=7 hdop=4.2 lat=38.047021 lon=-4.041606 age_ms=358 alt_m=4.7,63 68 61 72 73 3d 33 32 35 34 32 37 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 34 32 36 34 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 34 2e 32 20 6c 61 74 3d 33 38 2e 30 34 37 30 32 31 20 6c 6f 6e 3d 2d 34 2e 30 34 31 36 30 36 20 61 67 65 5f 6d 73 3d 33 35 38 20 61 6c 74 5f 6d 3d 34 2e 37 0d 0a,38.047021,-4.041606,,7,1,
1782816156.585111,2026-06-30T10:42:36.585Z,100.93.178.118,38.047013,-4.041597,,7,4.2,1,,chars=325575 sentences_fix=4266 failed_checksum=0 sats=7 hdop=4.2 lat=38.047013 lon=-4.041597 age_ms=357 alt_m=4.3,63 68 61 72 73 3d 33 32 35 35 37 35 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 34 32 36 36 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 34 2e 32 20 6c 61 74 3d 33 38 2e 30 34 37 30 31 33 20 6c 6f 6e 3d 2d 34 2e 30 34 31 35 39 37 20 61 67 65 5f 6d 73 3d 33 35 37 20 61 6c 74 5f 6d 3d 34 2e 33 0d 0a,38.047013,-4.041597,,7,1,
1782816157.590221,2026-06-30T10:42:37.590Z,100.93.178.118,38.047012,-4.041588,,7,4.2,1,,chars=325723 sentences_fix=4268 failed_checksum=0 sats=7 hdop=4.2 lat=38.047012 lon=-4.041588 age_ms=356 alt_m=4.2,63 68 61 72 73 3d 33 32 35 37 32 33 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 34 32 36 38 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 34 2e 32 20 6c 61 74 3d 33 38 2e 30 34 37 30 31 32 20 6c 6f 6e 3d 2d 34 2e 30 34 31 35 38 38 20 61 67 65 5f 6d 73 3d 33 35 36 20 61 6c 74 5f 6d 3d 34 2e 32 0d 0a,38.047012,-4.041588,,7,1,
1782816158.565425,2026-06-30T10:42:38.565Z,100.93.178.118,38.047019,-4.041576,,7,4.2,1,,chars=325871 sentences_fix=4270 failed_checksum=0 sats=7 hdop=4.2 lat=38.047019 lon=-4.041576 age_ms=355 alt_m=4.0,63 68 61 72 73 3d 33 32 35 38 37 31 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 34 32 37 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 34 2e 32 20 6c 61 74 3d 33 38 2e 30 34 37 30 31 39 20 6c 6f 6e 3d 2d 34 2e 30 34 31 35 37 36 20 61 67 65 5f 6d 73 3d 33 35 35 20 61 6c 74 5f 6d 3d 34 2e 30 0d 0a,38.047019,-4.041576,,7,1,
1782816159.586225,2026-06-30T10:42:39.586Z,100.93.178.118,38.047025,-4.041564,,7,4.2,1,,chars=326019 sentences_fix=4272 failed_checksum=0 sats=7 hdop=4.2 lat=38.047025 lon=-4.041564 age_ms=354 alt_m=3.8,63 68 61 72 73 3d 33 32 36 30 31 39 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 34 32 37 32 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 34 2e 32 20 6c 61 74 3d 33 38 2e 30 34 37 30 32 35 20 6c 6f 6e 3d 2d 34 2e 30 34 31 35 36 34 20 61 67 65 5f 6d 73 3d 33 35 34 20 61 6c 74 5f 6d 3d 33 2e 38 0d 0a,38.047025,-4.041564,,7,1,
1782816160.573611,2026-06-30T10:42:40.573Z,100.93.178.118,38.047033,-4.041553,,7,4.2,1,,chars=326167 sentences_fix=4274 failed_checksum=0 sats=7 hdop=4.2 lat=38.047033 lon=-4.041553 age_ms=354 alt_m=3.5,63 68 61 72 73 3d 33 32 36 31 36 37 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 34 32 37 34 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 34 2e 32 20 6c 61 74 3d 33 38 2e 30 34 37 30 33 33 20 6c 6f 6e 3d 2d 34 2e 30 34 31 35 35 33 20 61 67 65 5f 6d 73 3d 33 35 34 20 61 6c 74 5f 6d 3d 33 2e 35 0d 0a,38.047033,-4.041553,,7,1,
1782816161.583123,2026-06-30T10:42:41.583Z,100.93.178.118,38.047038,-4.041544,,7,4.2,1,,chars=326315 sentences_fix=4276 failed_checksum=0 sats=7 hdop=4.2 lat=38.047038 lon=-4.041544 age_ms=358 alt_m=3.3,63 68 61 72 73 3d 33 32 36 33 31 35 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 34 32 37 36 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 34 2e 32 20 6c 61 74 3d 33 38 2e 30 34 37 30 33 38 20 6c 6f 6e 3d 2d 34 2e 30 34 31 35 34 34 20 61 67 65 5f 6d 73 3d 33 35 38 20 61 6c 74 5f 6d 3d 33 2e 33 0d 0a,38.047038,-4.041544,,7,1,
1782816162.584493,2026-06-30T10:42:42.584Z,100.93.178.118,38.04704,-4.041541,,7,4.2,1,,chars=326463 sentences_fix=4278 failed_checksum=0 sats=7 hdop=4.2 lat=38.047040 lon=-4.041541 age_ms=351 alt_m=3.3,63 68 61 72 73 3d 33 32 36 34 36 33 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 34 32 37 38 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 34 2e 32 20 6c 61 74 3d 33 38 2e 30 34 37 30 34 30 20 6c 6f 6e 3d 2d 34 2e 30 34 31 35 34 31 20 61 67 65 5f 6d 73 3d 33 35 31 20 61 6c 74 5f 6d 3d 33 2e 33 0d 0a,38.04704,-4.041541,,7,1,
1782816163.574649,2026-06-30T10:42:43.575Z,100.93.178.118,38.047045,-4.041549,,8,2.0,1,,chars=326611 sentences_fix=4280 failed_checksum=0 sats=8 hdop=2.0 lat=38.047045 lon=-4.041549 age_ms=342 alt_m=4.4,63 68 61 72 73 3d 33 32 36 36 31 31 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 34 32 38 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 38 20 68 64 6f 70 3d 32 2e 30 20 6c 61 74 3d 33 38 2e 30 34 37 30 34 35 20 6c 6f 6e 3d 2d 34 2e 30 34 31 35 34 39 20 61 67 65 5f 6d 73 3d 33 34 32 20 61 6c 74 5f 6d 3d 34 2e 34 0d 0a,38.047045,-4.041549,,8,1,
1782816164.568218,2026-06-30T10:42:44.568Z,100.93.178.118,38.047051,-4.041561,,8,2.0,1,,chars=326759 sentences_fix=4282 failed_checksum=0 sats=8 hdop=2.0 lat=38.047051 lon=-4.041561 age_ms=347 alt_m=5.9,63 68 61 72 73 3d 33 32 36 37 35 39 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 34 32 38 32 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 38 20 68 64 6f 70 3d 32 2e 30 20 6c 61 74 3d 33 38 2e 30 34 37 30 35 31 20 6c 6f 6e 3d 2d 34 2e 30 34 31 35 36 31 20 61 67 65 5f 6d 73 3d 33 34 37 20 61 6c 74 5f 6d 3d 35 2e 39 0d 0a,38.047051,-4.041561,,8,1,
1782816165.583048,2026-06-30T10:42:45.583Z,100.93.178.118,38.047054,-4.041569,,8,2.0,1,,chars=326907 sentences_fix=4284 failed_checksum=0 sats=8 hdop=2.0 lat=38.047054 lon=-4.041569 age_ms=354 alt_m=6.9,63 68 61 72 73 3d 33 32 36 39 30 37 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 34 32 38 34 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 38 20 68 64 6f 70 3d 32 2e 30 20 6c 61 74 3d 33 38 2e 30 34 37 30 35 34 20 6c 6f 6e 3d 2d 34 2e 30 34 31 35 36 39 20 61 67 65 5f 6d 73 3d 33 35 34 20 61 6c 74 5f 6d 3d 36 2e 39 0d 0a,38.047054,-4.041569,,8,1,
1782816166.575567,2026-06-30T10:42:46.575Z,100.93.178.118,38.047053,-4.041579,,8,2.0,1,,chars=327055 sentences_fix=4286 failed_checksum=0 sats=8 hdop=2.0 lat=38.047053 lon=-4.041579 age_ms=348 alt_m=7.7,63 68 61 72 73 3d 33 32 37 30 35 35 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 34 32 38 36 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 38 20 68 64 6f 70 3d 32 2e 30 20 6c 61 74 3d 33 38 2e 30 34 37 30 35 33 20 6c 6f 6e 3d 2d 34 2e 30 34 31 35 37 39 20 61 67 65 5f 6d 73 3d 33 34 38 20 61 6c 74 5f 6d 3d 37 2e 37 0d 0a,38.047053,-4.041579,,8,1,
1782816167.564182,2026-06-30T10:42:47.564Z,100.93.178.118,38.047048,-4.04158,,8,2.0,1,,chars=327203 sentences_fix=4288 failed_checksum=0 sats=8 hdop=2.0 lat=38.047048 lon=-4.041580 age_ms=350 alt_m=7.7,63 68 61 72 73 3d 33 32 37 32 30 33 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 34 32 38 38 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 38 20 68 64 6f 70 3d 32 2e 30 20 6c 61 74 3d 33 38 2e 30 34 37 30 34 38 20 6c 6f 6e 3d 2d 34 2e 30 34 31 35 38 30 20 61 67 65 5f 6d 73 3d 33 35 30 20 61 6c 74 5f 6d 3d 37 2e 37 0d 0a,38.047048,-4.04158,,8,1,
1782816168.581997,2026-06-30T10:42:48.582Z,100.93.178.118,38.047044,-4.041579,,8,2.0,1,,chars=327351 sentences_fix=4290 failed_checksum=0 sats=8 hdop=2.0 lat=38.047044 lon=-4.041579 age_ms=350 alt_m=7.8,63 68 61 72 73 3d 33 32 37 33 35 31 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 34 32 39 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 38 20 68 64 6f 70 3d 32 2e 30 20 6c 61 74 3d 33 38 2e 30 34 37 30 34 34 20 6c 6f 6e 3d 2d 34 2e 30 34 31 35 37 39 20 61 67 65 5f 6d 73 3d 33 35 30 20 61 6c 74 5f 6d 3d 37 2e 38 0d 0a,38.047044,-4.041579,,8,1,
1782816169.570815,2026-06-30T10:42:49.571Z,100.93.178.118,38.047045,-4.041574,,8,2.0,1,,chars=327499 sentences_fix=4292 failed_checksum=0 sats=8 hdop=2.0 lat=38.047045 lon=-4.041574 age_ms=350 alt_m=7.6,63 68 61 72 73 3d 33 32 37 34 39 39 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 34 32 39 32 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 38 20 68 64 6f 70 3d 32 2e 30 20 6c 61 74 3d 33 38 2e 30 34 37 30 34 35 20 6c 6f 6e 3d 2d 34 2e 30 34 31 35 37 34 20 61 67 65 5f 6d 73 3d 33 35 30 20 61 6c 74 5f 6d 3d 37 2e 36 0d 0a,38.047045,-4.041574,,8,1,
1782816170.563366,2026-06-30T10:42:50.563Z,100.93.178.118,38.047048,-4.041572,,8,2.0,1,,chars=327647 sentences_fix=4294 failed_checksum=0 sats=8 hdop=2.0 lat=38.047048 lon=-4.041572 age_ms=349 alt_m=7.8,63 68 61 72 73 3d 33 32 37 36 34 37 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 34 32 39 34 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 38 20 68 64 6f 70 3d 32 2e 30 20 6c 61 74 3d 33 38 2e 30 34 37 30 34 38 20 6c 6f 6e 3d 2d 34 2e 30 34 31 35 37 32 20 61 67 65 5f 6d 73 3d 33 34 39 20 61 6c 74 5f 6d 3d 37 2e 38 0d 0a,38.047048,-4.041572,,8,1,
1782816171.58366,2026-06-30T10:42:51.583Z,100.93.178.118,38.047051,-4.04157,,8,2.0,1,,chars=327795 sentences_fix=4296 failed_checksum=0 sats=8 hdop=2.0 lat=38.047051 lon=-4.041570 age_ms=356 alt_m=8.2,63 68 61 72 73 3d 33 32 37 37 39 35 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 34 32 39 36 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 38 20 68 64 6f 70 3d 32 2e 30 20 6c 61 74 3d 33 38 2e 30 34 37 30 35 31 20 6c 6f 6e 3d 2d 34 2e 30 34 31 35 37 30 20 61 67 65 5f 6d 73 3d 33 35 36 20 61 6c 74 5f 6d 3d 38 2e 32 0d 0a,38.047051,-4.04157,,8,1,
1782816172.603248,2026-06-30T10:42:52.603Z,100.93.178.118,38.047052,-4.041569,,8,2.0,1,,chars=327943 sentences_fix=4298 failed_checksum=0 sats=8 hdop=2.0 lat=38.047052 lon=-4.041569 age_ms=349 alt_m=8.5,63 68 61 72 73 3d 33 32 37 39 34 33 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 34 32 39 38 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 38 20 68 64 6f 70 3d 32 2e 30 20 6c 61 74 3d 33 38 2e 30 34 37 30 35 32 20 6c 6f 6e 3d 2d 34 2e 30 34 31 35 36 39 20 61 67 65 5f 6d 73 3d 33 34 39 20 61 6c 74 5f 6d 3d 38 2e 35 0d 0a,38.047052,-4.041569,,8,1,
1782816173.563119,2026-06-30T10:42:53.563Z,100.93.178.118,38.047051,-4.041573,,8,2.0,1,,chars=328091 sentences_fix=4300 failed_checksum=0 sats=8 hdop=2.0 lat=38.047051 lon=-4.041573 age_ms=354 alt_m=8.9,63 68 61 72 73 3d 33 32 38 30 39 31 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 34 33 30 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 38 20 68 64 6f 70 3d 32 2e 30 20 6c 61 74 3d 33 38 2e 30 34 37 30 35 31 20 6c 6f 6e 3d 2d 34 2e 30 34 31 35 37 33 20 61 67 65 5f 6d 73 3d 33 35 34 20 61 6c 74 5f 6d 3d 38 2e 39 0d 0a,38.047051,-4.041573,,8,1,
1782816174.592563,2026-06-30T10:42:54.592Z,100.93.178.118,38.047051,-4.041576,,8,2.0,1,,chars=328239 sentences_fix=4302 failed_checksum=0 sats=8 hdop=2.0 lat=38.047051 lon=-4.041576 age_ms=346 alt_m=9.2,63 68 61 72 73 3d 33 32 38 32 33 39 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 34 33 30 32 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 38 20 68 64 6f 70 3d 32 2e 30 20 6c 61 74 3d 33 38 2e 30 34 37 30 35 31 20 6c 6f 6e 3d 2d 34 2e 30 34 31 35 37 36 20 61 67 65 5f 6d 73 3d 33 34 36 20 61 6c 74 5f 6d 3d 39 2e 32 0d 0a,38.047051,-4.041576,,8,1,
1782816175.573592,2026-06-30T10:42:55.573Z,100.93.178.118,38.047051,-4.041577,,8,2.0,1,,chars=328387 sentences_fix=4304 failed_checksum=0 sats=8 hdop=2.0 lat=38.047051 lon=-4.041577 age_ms=349 alt_m=9.6,63 68 61 72 73 3d 33 32 38 33 38 37 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 34 33 30 34 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 38 20 68 64 6f 70 3d 32 2e 30 20 6c 61 74 3d 33 38 2e 30 34 37 30 35 31 20 6c 6f 6e 3d 2d 34 2e 30 34 31 35 37 37 20 61 67 65 5f 6d 73 3d 33 34 39 20 61 6c 74 5f 6d 3d 39 2e 36 0d 0a,38.047051,-4.041577,,8,1,
1782816176.564898,2026-06-30T10:42:56.565Z,100.93.178.118,38.047049,-4.041575,,8,2.0,1,,chars=328536 sentences_fix=4306 failed_checksum=0 sats=8 hdop=2.0 lat=38.047049 lon=-4.041575 age_ms=347 alt_m=10.0,63 68 61 72 73 3d 33 32 38 35 33 36 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 34 33 30 36 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 38 20 68 64 6f 70 3d 32 2e 30 20 6c 61 74 3d 33 38 2e 30 34 37 30 34 39 20 6c 6f 6e 3d 2d 34 2e 30 34 31 35 37 35 20 61 67 65 5f 6d 73 3d 33 34 37 20 61 6c 74 5f 6d 3d 31 30 2e 30 0d 0a,38.047049,-4.041575,,8,1,
1782816177.606864,2026-06-30T10:42:57.607Z,100.93.178.118,38.047048,-4.041574,,8,2.0,1,,chars=328685 sentences_fix=4308 failed_checksum=0 sats=8 hdop=2.0 lat=38.047048 lon=-4.041574 age_ms=346 alt_m=10.2,63 68 61 72 73 3d 33 32 38 36 38 35 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 34 33 30 38 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 38 20 68 64 6f 70 3d 32 2e 30 20 6c 61 74 3d 33 38 2e 30 34 37 30 34 38 20 6c 6f 6e 3d 2d 34 2e 30 34 31 35 37 34 20 61 67 65 5f 6d 73 3d 33 34 36 20 61 6c 74 5f 6d 3d 31 30 2e 32 0d 0a,38.047048,-4.041574,,8,1,
1782816178.571916,2026-06-30T10:42:58.572Z,100.93.178.118,38.047048,-4.041576,,8,2.0,1,,chars=328834 sentences_fix=4310 failed_checksum=0 sats=8 hdop=2.0 lat=38.047048 lon=-4.041576 age_ms=348 alt_m=10.5,63 68 61 72 73 3d 33 32 38 38 33 34 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 34 33 31 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 38 20 68 64 6f 70 3d 32 2e 30 20 6c 61 74 3d 33 38 2e 30 34 37 30 34 38 20 6c 6f 6e 3d 2d 34 2e 30 34 31 35 37 36 20 61 67 65 5f 6d 73 3d 33 34 38 20 61 6c 74 5f 6d 3d 31 30 2e 35 0d 0a,38.047048,-4.041576,,8,1,
1782816179.56337,2026-06-30T10:42:59.563Z,100.93.178.118,38.047047,-4.041579,,8,2.0,1,,chars=328983 sentences_fix=4312 failed_checksum=0 sats=8 hdop=2.0 lat=38.047047 lon=-4.041579 age_ms=346 alt_m=10.8,63 68 61 72 73 3d 33 32 38 39 38 33 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 34 33 31 32 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 38 20 68 64 6f 70 3d 32 2e 30 20 6c 61 74 3d 33 38 2e 30 34 37 30 34 37 20 6c 6f 6e 3d 2d 34 2e 30 34 31 35 37 39 20 61 67 65 5f 6d 73 3d 33 34 36 20 61 6c 74 5f 6d 3d 31 30 2e 38 0d 0a,38.047047,-4.041579,,8,1,
1782816180.553357,2026-06-30T10:43:00.553Z,100.93.178.118,38.047046,-4.041582,,8,2.0,1,,chars=329132 sentences_fix=4314 failed_checksum=0 sats=8 hdop=2.0 lat=38.047046 lon=-4.041582 age_ms=348 alt_m=11.0,63 68 61 72 73 3d 33 32 39 31 33 32 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 34 33 31 34 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 38 20 68 64 6f 70 3d 32 2e 30 20 6c 61 74 3d 33 38 2e 30 34 37 30 34 36 20 6c 6f 6e 3d 2d 34 2e 30 34 31 35 38 32 20 61 67 65 5f 6d 73 3d 33 34 38 20 61 6c 74 5f 6d 3d 31 31 2e 30 0d 0a,38.047046,-4.041582,,8,1,
1782816181.571707,2026-06-30T10:43:01.572Z,100.93.178.118,38.047045,-4.041583,,8,2.0,1,,chars=329281 sentences_fix=4316 failed_checksum=0 sats=8 hdop=2.0 lat=38.047045 lon=-4.041583 age_ms=349 alt_m=10.8,63 68 61 72 73 3d 33 32 39 32 38 31 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 34 33 31 36 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 38 20 68 64 6f 70 3d 32 2e 30 20 6c 61 74 3d 33 38 2e 30 34 37 30 34 35 20 6c 6f 6e 3d 2d 34 2e 30 34 31 35 38 33 20 61 67 65 5f 6d 73 3d 33 34 39 20 61 6c 74 5f 6d 3d 31 30 2e 38 0d 0a,38.047045,-4.041583,,8,1,
1782816182.560594,2026-06-30T10:43:02.560Z,100.93.178.118,38.047046,-4.041583,,8,2.0,1,,chars=329430 sentences_fix=4318 failed_checksum=0 sats=8 hdop=2.0 lat=38.047046 lon=-4.041583 age_ms=350 alt_m=10.6,63 68 61 72 73 3d 33 32 39 34 33 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 34 33 31 38 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 38 20 68 64 6f 70 3d 32 2e 30 20 6c 61 74 3d 33 38 2e 30 34 37 30 34 36 20 6c 6f 6e 3d 2d 34 2e 30 34 31 35 38 33 20 61 67 65 5f 6d 73 3d 33 35 30 20 61 6c 74 5f 6d 3d 31 30 2e 36 0d 0a,38.047046,-4.041583,,8,1,
1782816183.554729,2026-06-30T10:43:03.555Z,100.93.178.118,38.047048,-4.041583,,8,2.0,1,,chars=329579 sentences_fix=4320 failed_checksum=0 sats=8 hdop=2.0 lat=38.047048 lon=-4.041583 age_ms=349 alt_m=10.4,63 68 61 72 73 3d 33 32 39 35 37 39 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 34 33 32 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 38 20 68 64 6f 70 3d 32 2e 30 20 6c 61 74 3d 33 38 2e 30 34 37 30 34 38 20 6c 6f 6e 3d 2d 34 2e 30 34 31 35 38 33 20 61 67 65 5f 6d 73 3d 33 34 39 20 61 6c 74 5f 6d 3d 31 30 2e 34 0d 0a,38.047048,-4.041583,,8,1,
1782816184.576607,2026-06-30T10:43:04.576Z,100.93.178.118,38.04705,-4.041581,,8,2.0,1,,chars=329728 sentences_fix=4322 failed_checksum=0 sats=8 hdop=2.0 lat=38.047050 lon=-4.041581 age_ms=351 alt_m=10.3,63 68 61 72 73 3d 33 32 39 37 32 38 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 34 33 32 32 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 38 20 68 64 6f 70 3d 32 2e 30 20 6c 61 74 3d 33 38 2e 30 34 37 30 35 30 20 6c 6f 6e 3d 2d 34 2e 30 34 31 35 38 31 20 61 67 65 5f 6d 73 3d 33 35 31 20 61 6c 74 5f 6d 3d 31 30 2e 33 0d 0a,38.04705,-4.041581,,8,1,
1782816185.563171,2026-06-30T10:43:05.563Z,100.93.178.118,38.047048,-4.041577,,8,2.0,1,,chars=329876 sentences_fix=4324 failed_checksum=0 sats=8 hdop=2.0 lat=38.047048 lon=-4.041577 age_ms=346 alt_m=9.7,63 68 61 72 73 3d 33 32 39 38 37 36 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 34 33 32 34 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 38 20 68 64 6f 70 3d 32 2e 30 20 6c 61 74 3d 33 38 2e 30 34 37 30 34 38 20 6c 6f 6e 3d 2d 34 2e 30 34 31 35 37 37 20 61 67 65 5f 6d 73 3d 33 34 36 20 61 6c 74 5f 6d 3d 39 2e 37 0d 0a,38.047048,-4.041577,,8,1,
1782816186.550857,2026-06-30T10:43:06.551Z,100.93.178.118,38.047045,-4.041577,,8,2.0,1,,chars=330024 sentences_fix=4326 failed_checksum=0 sats=8 hdop=2.0 lat=38.047045 lon=-4.041577 age_ms=345 alt_m=9.5,63 68 61 72 73 3d 33 33 30 30 32 34 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 34 33 32 36 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 38 20 68 64 6f 70 3d 32 2e 30 20 6c 61 74 3d 33 38 2e 30 34 37 30 34 35 20 6c 6f 6e 3d 2d 34 2e 30 34 31 35 37 37 20 61 67 65 5f 6d 73 3d 33 34 35 20 61 6c 74 5f 6d 3d 39 2e 35 0d 0a,38.047045,-4.041577,,8,1,
1782816187.574456,2026-06-30T10:43:07.574Z,100.93.178.118,38.047042,-4.041578,,8,2.0,1,,chars=330172 sentences_fix=4328 failed_checksum=0 sats=8 hdop=2.0 lat=38.047042 lon=-4.041578 age_ms=352 alt_m=9.5,63 68 61 72 73 3d 33 33 30 31 37 32 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 34 33 32 38 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 38 20 68 64 6f 70 3d 32 2e 30 20 6c 61 74 3d 33 38 2e 30 34 37 30 34 32 20 6c 6f 6e 3d 2d 34 2e 30 34 31 35 37 38 20 61 67 65 5f 6d 73 3d 33 35 32 20 61 6c 74 5f 6d 3d 39 2e 35 0d 0a,38.047042,-4.041578,,8,1,
1782816188.560389,2026-06-30T10:43:08.560Z,100.93.178.118,38.047038,-4.041578,,8,2.0,1,,chars=330321 sentences_fix=4330 failed_checksum=0 sats=8 hdop=2.0 lat=38.047038 lon=-4.041578 age_ms=356 alt_m=10.0,63 68 61 72 73 3d 33 33 30 33 32 31 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 34 33 33 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 38 20 68 64 6f 70 3d 32 2e 30 20 6c 61 74 3d 33 38 2e 30 34 37 30 33 38 20 6c 6f 6e 3d 2d 34 2e 30 34 31 35 37 38 20 61 67 65 5f 6d 73 3d 33 35 36 20 61 6c 74 5f 6d 3d 31 30 2e 30 0d 0a,38.047038,-4.041578,,8,1,
