ros_time,recv_time_utc,remote_host,latitud,longitud,altitud_m,satelites,hdop,fix_valido,esperando_fix,mensaje_gps,raw_hex,latitude,longitude,altitude,sats,fix_ok,waiting_for_fix
1782815800.923159,2026-06-30T10:36:40.923Z,100.93.178.118,38.047068,-4.042122,,8,2.3,1,,chars=270655 sentences_fix=3530 failed_checksum=0 sats=8 hdop=2.3 lat=38.047068 lon=-4.042122 age_ms=392 alt_m=-5.5,63 68 61 72 73 3d 32 37 30 36 35 35 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 33 35 33 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 38 20 68 64 6f 70 3d 32 2e 33 20 6c 61 74 3d 33 38 2e 30 34 37 30 36 38 20 6c 6f 6e 3d 2d 34 2e 30 34 32 31 32 32 20 61 67 65 5f 6d 73 3d 33 39 32 20 61 6c 74 5f 6d 3d 2d 35 2e 35 0d 0a,38.047068,-4.042122,,8,1,
1782815800.944145,2026-06-30T10:36:40.944Z,100.93.178.118,38.047067,-4.042123,,7,2.4,1,,chars=270804 sentences_fix=3532 failed_checksum=0 sats=7 hdop=2.4 lat=38.047067 lon=-4.042123 age_ms=396 alt_m=-5.3,63 68 61 72 73 3d 32 37 30 38 30 34 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 33 35 33 32 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 32 2e 34 20 6c 61 74 3d 33 38 2e 30 34 37 30 36 37 20 6c 6f 6e 3d 2d 34 2e 30 34 32 31 32 33 20 61 67 65 5f 6d 73 3d 33 39 36 20 61 6c 74 5f 6d 3d 2d 35 2e 33 0d 0a,38.047067,-4.042123,,7,1,
1782815800.946162,2026-06-30T10:36:40.946Z,100.93.178.118,38.047066,-4.042123,,7,2.4,1,,chars=270953 sentences_fix=3534 failed_checksum=0 sats=7 hdop=2.4 lat=38.047066 lon=-4.042123 age_ms=395 alt_m=-5.2,63 68 61 72 73 3d 32 37 30 39 35 33 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 33 35 33 34 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 32 2e 34 20 6c 61 74 3d 33 38 2e 30 34 37 30 36 36 20 6c 6f 6e 3d 2d 34 2e 30 34 32 31 32 33 20 61 67 65 5f 6d 73 3d 33 39 35 20 61 6c 74 5f 6d 3d 2d 35 2e 32 0d 0a,38.047066,-4.042123,,7,1,
1782815800.947479,2026-06-30T10:36:40.947Z,100.93.178.118,38.047066,-4.042124,,7,2.4,1,,chars=271102 sentences_fix=3536 failed_checksum=0 sats=7 hdop=2.4 lat=38.047066 lon=-4.042124 age_ms=397 alt_m=-5.1,63 68 61 72 73 3d 32 37 31 31 30 32 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 33 35 33 36 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 32 2e 34 20 6c 61 74 3d 33 38 2e 30 34 37 30 36 36 20 6c 6f 6e 3d 2d 34 2e 30 34 32 31 32 34 20 61 67 65 5f 6d 73 3d 33 39 37 20 61 6c 74 5f 6d 3d 2d 35 2e 31 0d 0a,38.047066,-4.042124,,7,1,
1782815800.948894,2026-06-30T10:36:40.948Z,100.93.178.118,38.047066,-4.042125,,7,2.4,1,,chars=271251 sentences_fix=3538 failed_checksum=0 sats=7 hdop=2.4 lat=38.047066 lon=-4.042125 age_ms=396 alt_m=-5.0,63 68 61 72 73 3d 32 37 31 32 35 31 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 33 35 33 38 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 32 2e 34 20 6c 61 74 3d 33 38 2e 30 34 37 30 36 36 20 6c 6f 6e 3d 2d 34 2e 30 34 32 31 32 35 20 61 67 65 5f 6d 73 3d 33 39 36 20 61 6c 74 5f 6d 3d 2d 35 2e 30 0d 0a,38.047066,-4.042125,,7,1,
1782815800.960681,2026-06-30T10:36:40.960Z,100.93.178.118,38.047064,-4.042126,,7,2.4,1,,chars=271400 sentences_fix=3540 failed_checksum=0 sats=7 hdop=2.4 lat=38.047064 lon=-4.042126 age_ms=396 alt_m=-4.8,63 68 61 72 73 3d 32 37 31 34 30 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 33 35 34 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 32 2e 34 20 6c 61 74 3d 33 38 2e 30 34 37 30 36 34 20 6c 6f 6e 3d 2d 34 2e 30 34 32 31 32 36 20 61 67 65 5f 6d 73 3d 33 39 36 20 61 6c 74 5f 6d 3d 2d 34 2e 38 0d 0a,38.047064,-4.042126,,7,1,
1782815800.962214,2026-06-30T10:36:40.962Z,100.93.178.118,38.047064,-4.042126,,7,2.4,1,,chars=271549 sentences_fix=3542 failed_checksum=0 sats=7 hdop=2.4 lat=38.047064 lon=-4.042126 age_ms=397 alt_m=-4.7,63 68 61 72 73 3d 32 37 31 35 34 39 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 33 35 34 32 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 32 2e 34 20 6c 61 74 3d 33 38 2e 30 34 37 30 36 34 20 6c 6f 6e 3d 2d 34 2e 30 34 32 31 32 36 20 61 67 65 5f 6d 73 3d 33 39 37 20 61 6c 74 5f 6d 3d 2d 34 2e 37 0d 0a,38.047064,-4.042126,,7,1,
1782815800.963495,2026-06-30T10:36:40.963Z,100.93.178.118,38.047068,-4.042122,,7,2.4,1,,chars=271698 sentences_fix=3544 failed_checksum=0 sats=7 hdop=2.4 lat=38.047068 lon=-4.042122 age_ms=391 alt_m=-5.7,63 68 61 72 73 3d 32 37 31 36 39 38 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 33 35 34 34 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 32 2e 34 20 6c 61 74 3d 33 38 2e 30 34 37 30 36 38 20 6c 6f 6e 3d 2d 34 2e 30 34 32 31 32 32 20 61 67 65 5f 6d 73 3d 33 39 31 20 61 6c 74 5f 6d 3d 2d 35 2e 37 0d 0a,38.047068,-4.042122,,7,1,
1782815800.964517,2026-06-30T10:36:40.964Z,100.93.178.118,38.04707,-4.042119,,7,2.4,1,,chars=271847 sentences_fix=3546 failed_checksum=0 sats=7 hdop=2.4 lat=38.047070 lon=-4.042119 age_ms=390 alt_m=-6.1,63 68 61 72 73 3d 32 37 31 38 34 37 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 33 35 34 36 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 32 2e 34 20 6c 61 74 3d 33 38 2e 30 34 37 30 37 30 20 6c 6f 6e 3d 2d 34 2e 30 34 32 31 31 39 20 61 67 65 5f 6d 73 3d 33 39 30 20 61 6c 74 5f 6d 3d 2d 36 2e 31 0d 0a,38.04707,-4.042119,,7,1,
1782815800.966923,2026-06-30T10:36:40.967Z,100.93.178.118,38.047071,-4.042122,,7,2.4,1,,chars=271996 sentences_fix=3548 failed_checksum=0 sats=7 hdop=2.4 lat=38.047071 lon=-4.042122 age_ms=397 alt_m=-5.7,63 68 61 72 73 3d 32 37 31 39 39 36 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 33 35 34 38 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 32 2e 34 20 6c 61 74 3d 33 38 2e 30 34 37 30 37 31 20 6c 6f 6e 3d 2d 34 2e 30 34 32 31 32 32 20 61 67 65 5f 6d 73 3d 33 39 37 20 61 6c 74 5f 6d 3d 2d 35 2e 37 0d 0a,38.047071,-4.042122,,7,1,
1782815800.971794,2026-06-30T10:36:40.971Z,100.93.178.118,38.047071,-4.042123,,7,2.4,1,,chars=272145 sentences_fix=3550 failed_checksum=0 sats=7 hdop=2.4 lat=38.047071 lon=-4.042123 age_ms=397 alt_m=-5.4,63 68 61 72 73 3d 32 37 32 31 34 35 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 33 35 35 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 32 2e 34 20 6c 61 74 3d 33 38 2e 30 34 37 30 37 31 20 6c 6f 6e 3d 2d 34 2e 30 34 32 31 32 33 20 61 67 65 5f 6d 73 3d 33 39 37 20 61 6c 74 5f 6d 3d 2d 35 2e 34 0d 0a,38.047071,-4.042123,,7,1,
1782815800.973215,2026-06-30T10:36:40.973Z,100.93.178.118,38.047071,-4.042123,,7,2.4,1,,chars=272294 sentences_fix=3552 failed_checksum=0 sats=7 hdop=2.4 lat=38.047071 lon=-4.042123 age_ms=397 alt_m=-5.3,63 68 61 72 73 3d 32 37 32 32 39 34 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 33 35 35 32 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 32 2e 34 20 6c 61 74 3d 33 38 2e 30 34 37 30 37 31 20 6c 6f 6e 3d 2d 34 2e 30 34 32 31 32 33 20 61 67 65 5f 6d 73 3d 33 39 37 20 61 6c 74 5f 6d 3d 2d 35 2e 33 0d 0a,38.047071,-4.042123,,7,1,
1782815800.981175,2026-06-30T10:36:40.981Z,100.93.178.118,38.04707,-4.042125,,7,2.4,1,,chars=272443 sentences_fix=3554 failed_checksum=0 sats=7 hdop=2.4 lat=38.047070 lon=-4.042125 age_ms=397 alt_m=-5.0,63 68 61 72 73 3d 32 37 32 34 34 33 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 33 35 35 34 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 32 2e 34 20 6c 61 74 3d 33 38 2e 30 34 37 30 37 30 20 6c 6f 6e 3d 2d 34 2e 30 34 32 31 32 35 20 61 67 65 5f 6d 73 3d 33 39 37 20 61 6c 74 5f 6d 3d 2d 35 2e 30 0d 0a,38.04707,-4.042125,,7,1,
1782815801.697383,2026-06-30T10:36:41.697Z,100.93.178.118,38.047069,-4.042126,,7,2.4,1,,chars=272592 sentences_fix=3556 failed_checksum=0 sats=7 hdop=2.4 lat=38.047069 lon=-4.042126 age_ms=396 alt_m=-4.9,63 68 61 72 73 3d 32 37 32 35 39 32 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 33 35 35 36 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 32 2e 34 20 6c 61 74 3d 33 38 2e 30 34 37 30 36 39 20 6c 6f 6e 3d 2d 34 2e 30 34 32 31 32 36 20 61 67 65 5f 6d 73 3d 33 39 36 20 61 6c 74 5f 6d 3d 2d 34 2e 39 0d 0a,38.047069,-4.042126,,7,1,
1782815802.682068,2026-06-30T10:36:42.682Z,100.93.178.118,38.047069,-4.042126,,7,2.4,1,,chars=272741 sentences_fix=3558 failed_checksum=0 sats=7 hdop=2.4 lat=38.047069 lon=-4.042126 age_ms=396 alt_m=-4.8,63 68 61 72 73 3d 32 37 32 37 34 31 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 33 35 35 38 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 32 2e 34 20 6c 61 74 3d 33 38 2e 30 34 37 30 36 39 20 6c 6f 6e 3d 2d 34 2e 30 34 32 31 32 36 20 61 67 65 5f 6d 73 3d 33 39 36 20 61 6c 74 5f 6d 3d 2d 34 2e 38 0d 0a,38.047069,-4.042126,,7,1,
1782815803.680556,2026-06-30T10:36:43.680Z,100.93.178.118,38.047062,-4.04213,,7,2.4,1,,chars=272890 sentences_fix=3560 failed_checksum=0 sats=7 hdop=2.4 lat=38.047062 lon=-4.042130 age_ms=389 alt_m=-4.0,63 68 61 72 73 3d 32 37 32 38 39 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 33 35 36 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 32 2e 34 20 6c 61 74 3d 33 38 2e 30 34 37 30 36 32 20 6c 6f 6e 3d 2d 34 2e 30 34 32 31 33 30 20 61 67 65 5f 6d 73 3d 33 38 39 20 61 6c 74 5f 6d 3d 2d 34 2e 30 0d 0a,38.047062,-4.04213,,7,1,
1782815804.694054,2026-06-30T10:36:44.694Z,100.93.178.118,38.047061,-4.042129,,7,2.4,1,,chars=273039 sentences_fix=3562 failed_checksum=0 sats=7 hdop=2.4 lat=38.047061 lon=-4.042129 age_ms=397 alt_m=-4.2,63 68 61 72 73 3d 32 37 33 30 33 39 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 33 35 36 32 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 32 2e 34 20 6c 61 74 3d 33 38 2e 30 34 37 30 36 31 20 6c 6f 6e 3d 2d 34 2e 30 34 32 31 32 39 20 61 67 65 5f 6d 73 3d 33 39 37 20 61 6c 74 5f 6d 3d 2d 34 2e 32 0d 0a,38.047061,-4.042129,,7,1,
1782815805.683911,2026-06-30T10:36:45.684Z,100.93.178.118,38.04706,-4.042129,,7,2.4,1,,chars=273188 sentences_fix=3564 failed_checksum=0 sats=7 hdop=2.4 lat=38.047060 lon=-4.042129 age_ms=395 alt_m=-4.1,63 68 61 72 73 3d 32 37 33 31 38 38 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 33 35 36 34 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 32 2e 34 20 6c 61 74 3d 33 38 2e 30 34 37 30 36 30 20 6c 6f 6e 3d 2d 34 2e 30 34 32 31 32 39 20 61 67 65 5f 6d 73 3d 33 39 35 20 61 6c 74 5f 6d 3d 2d 34 2e 31 0d 0a,38.04706,-4.042129,,7,1,
1782815806.676225,2026-06-30T10:36:46.676Z,100.93.178.118,38.047058,-4.04213,,7,2.4,1,,chars=273337 sentences_fix=3566 failed_checksum=0 sats=7 hdop=2.4 lat=38.047058 lon=-4.042130 age_ms=394 alt_m=-3.9,63 68 61 72 73 3d 32 37 33 33 33 37 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 33 35 36 36 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 32 2e 34 20 6c 61 74 3d 33 38 2e 30 34 37 30 35 38 20 6c 6f 6e 3d 2d 34 2e 30 34 32 31 33 30 20 61 67 65 5f 6d 73 3d 33 39 34 20 61 6c 74 5f 6d 3d 2d 33 2e 39 0d 0a,38.047058,-4.04213,,7,1,
1782815807.695453,2026-06-30T10:36:47.695Z,100.93.178.118,38.047058,-4.042131,,7,2.4,1,,chars=273486 sentences_fix=3568 failed_checksum=0 sats=7 hdop=2.4 lat=38.047058 lon=-4.042131 age_ms=396 alt_m=-3.8,63 68 61 72 73 3d 32 37 33 34 38 36 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 33 35 36 38 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 32 2e 34 20 6c 61 74 3d 33 38 2e 30 34 37 30 35 38 20 6c 6f 6e 3d 2d 34 2e 30 34 32 31 33 31 20 61 67 65 5f 6d 73 3d 33 39 36 20 61 6c 74 5f 6d 3d 2d 33 2e 38 0d 0a,38.047058,-4.042131,,7,1,
1782815808.717628,2026-06-30T10:36:48.717Z,100.93.178.118,38.047058,-4.042131,,7,2.4,1,,chars=273635 sentences_fix=3570 failed_checksum=0 sats=7 hdop=2.4 lat=38.047058 lon=-4.042131 age_ms=395 alt_m=-3.7,63 68 61 72 73 3d 32 37 33 36 33 35 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 33 35 37 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 32 2e 34 20 6c 61 74 3d 33 38 2e 30 34 37 30 35 38 20 6c 6f 6e 3d 2d 34 2e 30 34 32 31 33 31 20 61 67 65 5f 6d 73 3d 33 39 35 20 61 6c 74 5f 6d 3d 2d 33 2e 37 0d 0a,38.047058,-4.042131,,7,1,
1782815809.702593,2026-06-30T10:36:49.702Z,100.93.178.118,38.047057,-4.042132,,7,2.4,1,,chars=273784 sentences_fix=3572 failed_checksum=0 sats=7 hdop=2.4 lat=38.047057 lon=-4.042132 age_ms=394 alt_m=-3.6,63 68 61 72 73 3d 32 37 33 37 38 34 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 33 35 37 32 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 32 2e 34 20 6c 61 74 3d 33 38 2e 30 34 37 30 35 37 20 6c 6f 6e 3d 2d 34 2e 30 34 32 31 33 32 20 61 67 65 5f 6d 73 3d 33 39 34 20 61 6c 74 5f 6d 3d 2d 33 2e 36 0d 0a,38.047057,-4.042132,,7,1,
1782815810.70093,2026-06-30T10:36:50.701Z,100.93.178.118,38.047056,-4.042134,,7,2.4,1,,chars=273933 sentences_fix=3574 failed_checksum=0 sats=7 hdop=2.4 lat=38.047056 lon=-4.042134 age_ms=395 alt_m=-3.4,63 68 61 72 73 3d 32 37 33 39 33 33 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 33 35 37 34 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 37 20 68 64 6f 70 3d 32 2e 34 20 6c 61 74 3d 33 38 2e 30 34 37 30 35 36 20 6c 6f 6e 3d 2d 34 2e 30 34 32 31 33 34 20 61 67 65 5f 6d 73 3d 33 39 35 20 61 6c 74 5f 6d 3d 2d 33 2e 34 0d 0a,38.047056,-4.042134,,7,1,
