ros_time,recv_time_utc,map_x,map_y,map_z,map_roll,map_pitch,map_yaw,distance_from_previous_m,distance_total_m
1782482503.565805,2026-06-26T14:01:43.565Z,0.00012648915227392483,0.0005056288277726439,0.013004914093960289,1.3316135574725665e-06,8.750218710365605e-12,-0.003633140011950378,0.0,0.0
1782482512.065797,2026-06-26T14:01:52.065Z,0.11813323685454741,0.009525711371791312,-0.005365822187865914,1.3113705032425022e-06,8.965963836794735e-11,0.011624238795327629,0.11976826935338651,0.11976826935338651
1782482513.067002,2026-06-26T14:01:53.067Z,0.23581785711121478,0.07229265574892495,-0.0007266852033546104,1.173242907867952e-06,8.915355654921575e-09,0.11599010915179497,0.13345741172133996,0.2532256810747265
1782482513.565734,2026-06-26T14:01:53.565Z,0.3523063945875861,0.1112287734560891,-0.00018969745573512535,8.538319781918508e-07,8.716157377345089e-08,0.3644859039842696,0.12282462693340943,0.3760503080081359
1782482514.066087,2026-06-26T14:01:54.066Z,0.4553471934910385,0.14036106252717329,-0.004301579479725861,6.151617477482999e-07,2.0699002112359044e-07,0.5661111319122195,0.10715877975678031,0.4832090877649162
1782482515.566214,2026-06-26T14:01:55.566Z,0.45702891925117556,0.19352442482552457,-0.0039834337317350655,5.648300399291591e-08,9.437904670403025e-07,1.2779587352323991,0.05319090626333632,0.5363999940282526
1782482516.566153,2026-06-26T14:01:56.566Z,0.3932292147330872,0.20073403398694425,-0.00021344718263429396,1.6986624638637187e-07,1.976333806979769e-06,2.082374199633176,0.06431635530280157,0.6007163493310541
1782482519.566181,2026-06-26T14:01:59.566Z,0.43837028708288817,0.1331840748734738,-0.001333841804902464,2.652152832317898e-06,1.388528523450484e-06,-1.6173428451934366,0.0812524994891302,0.6819688488201843
1782482520.066104,2026-06-26T14:02:00.066Z,0.5201091471780283,0.06606356337133593,-0.0015811496734076471,2.6003618594509887e-06,9.547574125337811e-07,-1.2865835583132903,0.1057660884931618,0.7877349373133461
1782482520.565895,2026-06-26T14:02:00.565Z,0.5298427762494793,-0.26696889366293997,0.015908905149600056,2.6144810184996945e-06,1.0070306876516662e-06,-1.3273964083117145,0.33363342606954,1.1213683633828861
1782482521.066018,2026-06-26T14:02:01.066Z,0.6088047005818962,-0.4869662852259817,0.00883684058256299,2.498686848217134e-06,7.046582945431925e-07,-1.0827505743429107,0.2338457865475899,1.355214149930476
1782482521.565828,2026-06-26T14:02:01.565Z,0.7709294939164285,-0.6576915479208287,-0.0125942963226664,2.3659160953627454e-06,5.018028772556044e-07,-0.89976741432423,0.23641247337025187,1.591626623300728
1782482522.565721,2026-06-26T14:02:02.565Z,0.7248417267034774,-0.621333189900597,-0.0020451884379696166,2.6451116499641692e-06,1.4765468118751583e-06,-1.6839060938277268,0.059643073040928175,1.651269696341656
1782482526.065855,2026-06-26T14:02:06.065Z,0.3796344935981157,-0.46973535124314597,-0.016011216825316706,7.494766833973894e-07,2.5214029406115156e-06,2.691417082553287,0.3772863480471912,2.0285560443888473
1782482526.565872,2026-06-26T14:02:06.565Z,0.008256149286085613,-0.36222429178873355,-0.006198856269307973,7.872307847666038e-07,2.5389233003054157e-06,2.7227881991915384,0.3867515804087116,2.415307624797559
1782482527.065744,2026-06-26T14:02:07.065Z,-0.26638368536492113,-0.29301369609377287,0.00475170882511024,7.99440660278704e-07,2.5442850228932564e-06,2.732838972812166,0.2834379300825327,2.698745554880092
1782482527.565634,2026-06-26T14:02:07.565Z,-0.5225132414487921,-0.23381801658261483,0.013920069308684457,1.1406809879510519e-06,2.6404715354393536e-06,3.0008538806497316,0.26304094131230843,2.9617864961924
1782482528.065885,2026-06-26T14:02:08.065Z,-0.7211229670403083,-0.29777031826147704,0.00683874791807197,1.7103139597677448e-06,2.596951511556088e-06,-2.848352566950465,0.20877228049288232,3.1705587766852825
1782482528.565697,2026-06-26T14:02:08.565Z,-0.7290842303021208,-0.36582027498754444,0.021150977650352964,2.255108629404017e-06,2.2747497014707764e-06,-2.366663590661704,0.06999298709908813,3.240551763784371
1782482529.066005,2026-06-26T14:02:09.066Z,-0.7888613534839585,-0.41103767991136575,0.007716184166403265,2.4237768518753793e-06,2.073129465216663e-06,-2.168215409509167,0.07614730356288262,3.3166990673472534
1782482530.066132,2026-06-26T14:02:10.066Z,-0.8910153433425553,-0.6148920754238811,0.008405000557538865,2.2869231519181285e-06,2.242512337726906e-06,-2.3325251495758472,0.22801869809694128,3.5447177654441946
1782482530.566142,2026-06-26T14:02:10.566Z,-1.0649430966587312,-0.8204491313969559,0.0043659259995098305,1.4629987655763349e-06,2.6465801839010004e-06,-3.038756505244404,0.26929701215798074,3.8140147776021753
1782482531.06555,2026-06-26T14:02:11.065Z,-1.2643950706009586,-0.7668374094171777,0.006245631910642489,1.0232838587341208e-06,2.6184085184600155e-06,2.9107926929053614,0.20654016543374878,4.020554943035924
1782482531.5659,2026-06-26T14:02:11.565Z,-1.6714717449457859,-0.7235164519057108,0.017851873081127876,1.0067176048755654e-06,2.6144032319063793e-06,2.8979469382819163,0.4095397770540273,4.430094720089951
1782482532.066163,2026-06-26T14:02:12.066Z,-1.9587272688180566,-0.7200635313325746,0.020010528647917726,7.0007731472955e-07,2.4962433866058792e-06,2.6496311271241226,0.2872843860175368,4.7173791061074875
1782482533.065918,2026-06-26T14:02:13.066Z,-2.0695663882882784,-0.45717084000200364,0.006558997206205145,6.036120115091232e-08,1.7224341167461732e-06,1.8735925996346814,0.2856200645229469,5.002999170630434
1782482533.565642,2026-06-26T14:02:13.565Z,-2.1725544969639348,-0.18521029586216867,-0.002493094510587487,1.5354685105750074e-10,1.3066100785271233e-06,1.5555811965510637,0.2909484979543169,5.293947668584751
1782482534.065833,2026-06-26T14:02:14.065Z,-2.16506400979597,0.08547804171817361,0.020163766642584065,7.167938540150705e-08,8.965975566160467e-07,1.2405888879347775,0.27173814023308707,5.565685808817839
1782482534.565886,2026-06-26T14:02:14.565Z,-2.1006032335595797,0.2765610074563988,0.015089568129034342,7.908172428275422e-08,8.755781669349978e-07,1.223792775874252,0.20172664414714436,5.767412452964983
1782482535.065654,2026-06-26T14:02:15.065Z,-2.033993560358447,0.498575167450344,0.018101061042685114,1.285547735143704e-07,7.570534596945019e-07,1.126953586344958,0.23181070918175414,5.999223162146738
1782482535.566051,2026-06-26T14:02:15.566Z,-1.9588488762778211,0.6121105315588277,0.015011133024329727,2.830146653776694e-07,5.077054468394143e-07,0.9054323875957074,0.13618571916313996,6.1354088813098775
1782482536.065748,2026-06-26T14:02:16.065Z,-1.8552827915065109,0.7212328492680576,0.008478093796898628,6.952961419454744e-07,1.599212871183185e-07,0.49605177283865726,0.15058650251147843,6.285995383821356
1782482536.565789,2026-06-26T14:02:16.565Z,-1.7406121981215035,0.6818604317847673,-7.953167767073942e-05,1.353660368378055e-06,2.720190885144386e-10,-0.02025110892324084,0.12154326472294222,6.407538648544298
1782482537.066089,2026-06-26T14:02:17.066Z,-1.6522609132148514,0.6457638608940145,0.027132565276505375,2.261516563034495e-06,3.8515796862660345e-07,-0.7817140376497277,0.09924419476912007,6.5067828433134185
1782482537.566244,2026-06-26T14:02:17.566Z,-1.4311840939187972,0.6253963624274261,0.02698452685367779,2.6396086958784125e-06,1.5189006657533204e-06,-1.716097728005868,0.2220131008279045,6.728795944141323
1782482538.066178,2026-06-26T14:02:18.066Z,-1.4285762777058393,0.49427111744925273,-0.009616274573798326,1.9986293434474257e-06,2.4709204030680044e-06,-2.610636845819571,0.1361625838515122,6.864958527992836
1782482538.56793,2026-06-26T14:02:18.568Z,-1.477586172722151,0.41306825822370347,-0.019173583967639993,9.397451241712277e-07,2.595880067734392e-06,2.845568999057545,0.0953268918971131,6.960285419889949
1782482539.06604,2026-06-26T14:02:19.066Z,-2.116338917500382,0.40456236061755657,0.006899179879932704,7.799443738157583e-07,2.535653533457275e-06,2.7167688453249483,0.6393412299159671,7.599626649805916
1782482539.565994,2026-06-26T14:02:19.566Z,-2.5694812031762724,0.4996677158156124,0.012404264347413747,9.989216907268343e-07,2.61244020493078e-06,2.891887768512614,0.4630478005669745,8.06267445037289
1782482540.065776,2026-06-26T14:02:20.065Z,-3.020634683651743,0.5284687423174391,0.0138500963306061,1.251594370405026e-06,2.6514569588837072e-06,3.0848826015056643,0.4520741670376814,8.514748617410572
1782482540.565675,2026-06-26T14:02:20.565Z,-3.3904173351753766,0.5556851905847997,0.014905351112763175,1.2266051461621654e-06,2.6498015904914693e-06,3.0660067641795647,0.3707843820696796,8.885532999480251
1782482541.065959,2026-06-26T14:02:21.066Z,-3.916251438045287,0.5472934350651318,0.021068864287289324,1.2366117574935995e-06,2.6505213410617526e-06,3.073568209415791,0.5259371770433785,9.411470176523629
1782482541.565658,2026-06-26T14:02:21.565Z,-4.38487354193545,0.6195590857841639,0.01513684927836825,9.751589125171524e-07,2.6061450568354264e-06,2.8733597838934277,0.4741984704006899,9.88566864692432
