ros_time,recv_time_utc,map_x,map_y,map_z,map_roll,map_pitch,map_yaw,distance_from_previous_m,distance_total_m
1782817653.842736,2026-06-30T11:07:33.842Z,0.3185564964950066,0.9052097147089113,4.226575404664538e-07,9.534203987193035e-07,5.361926775791522e-08,0.2852627480090045,0.05533120823062539,0.7198684362891201
1782817654.84204,2026-06-30T11:07:34.842Z,0.31299632280964534,0.9620420356237691,4.1528023035231556e-07,8.920685449552045e-07,7.324087038589138e-08,0.3338154697477733,0.057103662159101676,0.7769720984482218
1782817655.842506,2026-06-30T11:07:35.842Z,0.30005912233985893,1.0201412034464856,3.981151165448442e-07,8.385955930110425e-07,9.308255670115915e-08,0.3768062138616531,0.059522134182906396,0.8364942326311282
1782817657.342954,2026-06-30T11:07:37.343Z,0.27918547752699613,1.0808901658873729,3.704199640650309e-07,7.701473693138219e-07,1.2241612390886664e-07,0.4329404974042293,0.06423507986621212,0.9007293124973403
1782817658.343554,2026-06-30T11:07:38.343Z,0.2656882600635564,1.137818341601859,3.525118247232326e-07,7.490183871506239e-07,1.3240844205500525e-07,0.45055659056293307,0.058506342130021385,0.9592356546273617
1782817659.842188,2026-06-30T11:07:39.842Z,0.27512796055270144,1.2004457638078974,3.6503626080388967e-07,7.173469942167501e-07,1.4825429416078272e-07,0.4772489512024772,0.06333483999741617,1.0225704946247778
1782817661.842471,2026-06-30T11:07:41.842Z,0.29862862675716884,1.2567377896647363,3.962167257646808e-07,6.733669549927158e-07,1.7205829336985407e-07,0.5149425709305256,0.06100060235048329,1.083571096975261
1782817662.842284,2026-06-30T11:07:42.842Z,0.2728193839534745,1.3357446150231846,3.6197301509254956e-07,6.178815202666014e-07,2.0526624240459927e-07,0.5636842095909029,0.08311555490593553,1.1666866518811965
1782817664.843116,2026-06-30T11:07:44.843Z,0.2623230394415765,1.4058667517143302,3.480463953700025e-07,5.482463022103193e-07,2.52436118741771e-07,0.6270862662848621,0.07090336594439184,1.2375900178255883
1782817666.342344,2026-06-30T11:07:46.342Z,0.23119188667054588,1.4586805614058722,3.0674164770572196e-07,4.993141826592803e-07,2.896544212806258e-07,0.6734261953886593,0.06130617560237608,1.2988961934279644
1782817668.842864,2026-06-30T11:07:48.843Z,0.1761405285199231,1.491170053431221,2.336997295245943e-07,4.455970328658937e-07,3.3489015188965397e-07,0.726362034087937,0.06392354125280206,1.3628197346807664
1782817669.842216,2026-06-30T11:07:49.842Z,0.13905790069420665,1.5470157208802977,1.8449858978621575e-07,4.127040299231254e-07,3.6511793156065454e-07,0.760033413177251,0.0670362577960306,1.429855992476797
1782817670.841359,2026-06-30T11:07:50.841Z,0.08561302811182808,1.612316614048735,1.135880907187112e-07,3.8376957902001556e-07,3.9347397220751063e-07,0.7905687534863565,0.08438341693690399,1.514239409413701
1782817673.34247,2026-06-30T11:07:53.342Z,0.06590642141079427,1.662979396161591,8.744137631708977e-08,3.254622319512355e-07,4.563251429206695e-07,0.8551960432583083,0.054360535676947104,1.5685999450906483
1782817674.84408,2026-06-30T11:07:54.844Z,0.039074484368445385,1.7296481806177177,5.184078192036288e-08,2.7904090935991283e-07,5.127947247793524e-07,0.9102989280276774,0.07186570577336118,1.6404656508640094
1782817676.342885,2026-06-30T11:07:56.343Z,0.006676583109649539,1.7843348891381092,8.85531555600312e-09,2.333194524767273e-07,5.75332222555935e-07,0.9686950290255261,0.06356304032038422,1.7040286911843936
1782817678.342181,2026-06-30T11:07:58.342Z,-0.01454666997755249,1.8398009731671179,-1.9303686018748834e-08,1.8939468274758987e-07,6.436364587040066e-07,1.0299112641862729,0.0593878181878849,1.7634165093722785
1782817679.342362,2026-06-30T11:07:59.342Z,-0.020283356943210908,1.8961478740891213,-2.6915192116353834e-08,1.6687202367110486e-07,6.826181922682808e-07,1.0638446652940161,0.056638174589724255,1.8200546839620027
1782817680.842736,2026-06-30T11:08:00.842Z,-0.05998689564394452,1.9606810412009195,-7.959375824749249e-08,1.4586656708499445e-07,7.219866808088456e-07,1.0974775397828023,0.07576873130020516,1.8958234152622078
1782817681.841954,2026-06-30T11:08:01.842Z,-0.09622702884252007,2.0205401266834877,-1.2767708761769055e-07,1.2530526253442926e-07,7.639384703009955e-07,1.1326917254974778,0.06997469091794706,1.9657981061801548
1782817683.341642,2026-06-30T11:08:03.341Z,-0.14498590140247247,2.053700401032302,-1.9237016899445688e-07,1.0612891973853129e-07,8.068340608147905e-07,1.168107374911494,0.05896635861413271,2.0247644647942877
1782817684.842759,2026-06-30T11:08:04.843Z,-0.19366407440716013,2.0661449617730496,-2.5695614257985983e-07,9.520455981974575e-08,8.332668427463703e-07,1.1896644675780925,0.050243722186046565,2.0750081869803343
1782817686.342029,2026-06-30T11:08:06.342Z,-0.24045408361600684,2.0957434983563843,-3.190369402382139e-07,8.285405223062198e-08,8.65280137026976e-07,1.2155268037368112,0.05536585888110845,2.130374045861443
1782817687.842579,2026-06-30T11:08:07.842Z,-0.2890602522814434,2.0534867307239613,-3.835272823696512e-07,7.802931236240095e-08,8.784989974629596e-07,1.226132735018841,0.06440647516420706,2.19478052102565
1782817688.842633,2026-06-30T11:08:08.842Z,-0.3740323780065566,2.0890991882063967,-4.962679276333842e-07,5.7995416815557135e-08,9.388096168124927e-07,1.2740354383039985,0.09213310630927098,2.286913627334921
1782817690.341939,2026-06-30T11:08:10.342Z,-0.4196205715396613,2.1578346097918826,-5.567542313312513e-07,3.178940193943347e-08,1.0380987472732173e-06,1.3514512622403665,0.08247934026257693,2.369392967597498
1782817691.342592,2026-06-30T11:08:11.342Z,-0.48579481839021327,2.1967813261621267,-6.445539528632713e-07,2.6717819893185523e-08,1.0618717146854487e-06,1.3697722995328252,0.076784618656797,2.446177586254295
1782817692.341857,2026-06-30T11:08:12.341Z,-0.5284054825488192,2.249948964256013,-7.010896579621219e-07,1.7470493127167126e-08,1.112192231478165e-06,1.4083361470745908,0.06813564735528078,2.5143132336095757
1782817693.842098,2026-06-30T11:08:13.842Z,-0.570382552416757,2.2783308444444077,-7.567846702810015e-07,1.0920531387358665e-08,1.156914490619385e-06,1.4424043738888237,0.050671545444452466,2.5649847790540283
1782817695.342208,2026-06-30T11:08:15.342Z,-0.6232462913379565,2.3067923708826004,-8.269240592652167e-07,6.961912021391784e-09,1.1910540025416946e-06,1.4683083140896014,0.060038599083636256,2.6250233781376644
1782817696.342481,2026-06-30T11:08:16.342Z,-0.6666759829457263,2.3374790454025036,-8.845464065920417e-07,4.86113283096194e-09,1.2133232173727095e-06,1.4851672494457246,0.053177157748790865,2.678200535886455
1782817697.842829,2026-06-30T11:08:17.842Z,-0.7047527466887205,2.3783643059598267,-9.350665342847008e-07,1.0762629532396281e-09,1.2733645469280255e-06,1.5305138671443488,0.055869888741454904,2.73407042462791
1782817699.842801,2026-06-30T11:08:19.842Z,-0.7587219574445679,2.373593383379495,-1.0066725993077843e-06,1.6245456018684122e-11,1.3202291828274352e-06,1.5658464276835622,0.05417967711127237,2.7882501017391825
1782817700.841966,2026-06-30T11:08:20.842Z,-0.8233367623181547,2.3943408922821035,-1.0924032292571042e-06,1.6770616759427408e-10,1.3478898093273723e-06,1.5866948211237912,0.06786407101348149,2.856114172752664
1782817702.342205,2026-06-30T11:08:22.342Z,-0.8829182751670743,2.398353794439412,-1.1714556836223386e-06,1.971978582323991e-09,1.3991062615934487e-06,1.6253228032633462,0.05971649736125153,2.9158306701139156
1782817704.842363,2026-06-30T11:08:24.842Z,-0.9318528291023372,2.3722424950008816,-1.2363817539463274e-06,7.346837707608512e-09,1.4662277394943483e-06,1.6760793769403726,0.055465219076606745,2.9712958891905226
1782817706.842592,2026-06-30T11:08:26.842Z,-0.9657749670522642,2.325720876342789,-1.28138939167725e-06,1.2283028229874469e-08,1.5069149824485576e-06,1.706971272234542,0.05757579739495481,3.0288716865854775
1782817707.842352,2026-06-30T11:08:27.842Z,-1.0114014720990354,2.2929042883964974,-1.341926347946097e-06,1.7462403027047165e-08,1.5413481975126351e-06,1.733216151003448,0.05620237012104914,3.0850740567065267
1782817709.342143,2026-06-30T11:08:29.342Z,-1.013394015873428,2.2328280543152883,-1.3445699389453114e-06,2.0591851129239757e-08,1.5596431340501078e-06,1.7472053611322251,0.06010926827098387,3.1451833249775105
1782817712.34285,2026-06-30T11:08:32.342Z,-1.0764492029596928,2.2106506801671206,-1.428231200532587e-06,2.498154012624136e-08,1.5830500079639901e-06,1.7651548230691667,0.06684154802664784,3.2120248730041583
1782817713.342233,2026-06-30T11:08:33.342Z,-1.14937961026262,2.246756409712827,-1.524994956108525e-06,4.5134267245439074e-08,1.669914014378447e-06,1.8323753917260621,0.08137854763638827,3.2934034206405465
1782817714.341912,2026-06-30T11:08:34.342Z,-1.21261746913045,2.2819046373848373,-1.6088986866275719e-06,6.341709720534965e-08,1.7320864381206129e-06,1.8812234246774044,0.07234932413421775,3.365752744774764
1782817715.343087,2026-06-30T11:08:35.343Z,-1.265215669120028,2.3105464079165148,-1.6786857600829192e-06,7.774529633105589e-08,1.7742988558771755e-06,1.9148231589837355,0.05989091468109145,3.4256436594558557
1782817717.842979,2026-06-30T11:08:37.843Z,-1.3215928261077576,2.322215403234417,-1.75348670495074e-06,1.2538288813654907e-07,1.889816995129123e-06,2.0090361678643545,0.0575721224357234,3.483215781891579
1782817718.842491,2026-06-30T11:08:38.842Z,-1.3946196633277634,2.36615819002172,-1.8503784172523585e-06,1.578290918985695e-07,1.954412332111082e-06,2.0635248267693993,0.08522844281694349,3.5684442247085224
1782817722.342157,2026-06-30T11:08:42.342Z,-1.4570369303465702,2.3674652834872676,-1.933193330879244e-06,2.4647372158267953e-07,2.0970486577793074e-06,2.1901832664056977,0.06243095158198023,3.6308751762905027
1782817724.342002,2026-06-30T11:08:44.342Z,-1.5121091049662347,2.3778344189804628,-2.00626282952036e-06,3.1344286400826036e-07,2.1832424173681524e-06,2.2724741542384104,0.05603983751065308,3.6869150138011557
1782817726.342625,2026-06-30T11:08:46.342Z,-1.5521552645169803,2.4196695417699123,-2.059395943127989e-06,4.0293515701138453e-07,2.27909100572212e-06,2.371348723177732,0.05791262723771831,3.744827641038874
1782817727.842285,2026-06-30T11:08:47.842Z,-1.6034548458820557,2.4126043136608333,-2.1274599535194153e-06,4.6333695988945384e-07,2.334180170231263e-06,2.4329737269925142,0.05178382466050518,3.796611465699379
1782817728.843146,2026-06-30T11:08:48.843Z,-1.658107993415062,2.4278226440784163,-2.199973497409474e-06,4.862398785201913e-07,2.35336781635554e-06,2.455493315463007,0.05673239036008042,3.8533438560594595
1782817729.842362,2026-06-30T11:08:49.842Z,-1.7104363308026873,2.43594158138154,-2.2694024826156377e-06,5.018705587290877e-07,2.3659698264961113e-06,2.4706262195157653,0.052954433588605396,3.9062982896480647
1782817731.342434,2026-06-30T11:08:51.342Z,-1.7705805426516648,2.4164743073597554,-2.349201481870945e-06,5.370454041138469e-07,2.3929470608392098e-06,2.5040381991911125,0.0632163030932709,3.969514592741336
1782817732.842449,2026-06-30T11:08:52.842Z,-1.815125639410714,2.38457539108962,-2.4083036329401942e-06,5.591572069784229e-07,2.4089765242281772e-06,2.524622544055039,0.05478874432295066,4.0243033370642864
1782817733.842376,2026-06-30T11:08:53.842Z,-1.8552400953609378,2.344494420143318,-2.461527217820236e-06,5.945983186361499e-07,2.4332635447482625e-06,2.5570059859801453,0.05670673512188472,4.081010072186171
1782817735.342149,2026-06-30T11:08:55.342Z,-1.858571478044363,2.2848869187649874,-2.4659471744942943e-06,5.891341841993723e-07,2.4296282346581185e-06,2.5520595157195163,0.0597005220341592,4.14071059422033
1782817736.842227,2026-06-30T11:08:56.842Z,-1.8506142174769291,2.2255564447978586,-2.4553894170077625e-06,5.648510010986377e-07,2.41299294398431e-06,2.5298741900969186,0.05986170008362853,4.200572294303958
1782817739.842374,2026-06-30T11:08:59.842Z,-1.8532666914270746,2.174873188353114,6.099166406837603e-06,5.653418265780518e-07,2.41333708189408e-06,2.5303259933043165,0.050752617420980285,4.2513249117249385
1782817741.342082,2026-06-30T11:09:01.342Z,-1.8747992883682387,2.1285897334171637,-9.35472221271817e-06,5.956105717305811e-07,2.4339327296329082e-06,2.5579205596495806,0.05104714654769088,4.3023720582726295
1782817744.842177,2026-06-30T11:09:04.842Z,-1.9252811245968138,2.0995137010004292,0.0010351973332703766,6.559099579292161e-07,2.4714774277656694e-06,2.611463888888573,0.05826596381339866,4.360638022086028
1782817747.342196,2026-06-30T11:09:07.342Z,-1.9770552961802579,2.0801441674907495,0.0023249871223773883,7.072918680226306e-07,2.50008117692883e-06,2.6557901942780657,0.055293826321159964,4.415931848407188
1782817749.342298,2026-06-30T11:09:09.342Z,-2.0171651084365867,2.036930376408889,0.0033136231562038944,7.69009367726436e-07,2.530647047856544e-06,2.707704409366066,0.05896784021915694,4.474899688626345
1782817750.342782,2026-06-30T11:09:10.342Z,-2.0520973110791503,1.9879028606152953,0.004110581247359254,8.273976511910269e-07,2.5560170447073747e-06,2.7556906783633646,0.06020457813614549,4.535104266762491
1782817752.342883,2026-06-30T11:09:12.343Z,-2.1121294737554894,1.9645958552284108,0.005968364870506681,8.988231569530825e-07,2.5826710402135843e-06,2.813157900577243,0.06442459480426045,4.599528861566752
1782817753.841786,2026-06-30T11:09:13.841Z,-2.1087082428549206,1.9095300996133462,0.007964589499372073,9.176405624419614e-07,2.5889269931026937e-06,2.828103884463997,0.05520803542150292,4.654736896988254
1782817754.842678,2026-06-30T11:09:14.842Z,-2.1317896096125017,1.8624899061622266,0.00924740263636259,9.378094077340195e-07,2.5952880922776383e-06,2.8440433585698703,0.05241349922358891,4.707150396211843
1782817756.842608,2026-06-30T11:09:16.842Z,-2.1604712066528458,1.8051791245909183,0.012528468960271849,1.0103825110407995e-06,2.615308730555337e-06,2.9007922256049214,0.06417106115158744,4.771321457363431
1782817762.342684,2026-06-30T11:09:22.342Z,-2.1327197198252765,1.8471786662463765,0.02358332057390834,1.1392704206680048e-06,2.640270921915753e-06,2.9997800433694555,0.051539463177344355,4.8228609205407755
1782817764.843014,2026-06-30T11:09:24.843Z,-2.0795619667114864,1.8125078851532508,0.02907156327690966,1.170126001788578e-06,2.6443075362708596e-06,3.0232344710886325,0.06370188839964758,4.886562808940423
1782817768.342543,2026-06-30T11:09:28.342Z,-2.0652500232180167,1.756421087523441,0.03734395445221344,1.204493449307423e-06,2.6479410106062642e-06,3.0492821776927044,0.058472156200064636,4.945034965140487
1782817770.342167,2026-06-30T11:09:30.342Z,-2.1207603782346762,1.7075151925081768,0.04308108118082043,1.2658547475883134e-06,2.6521895535707633e-06,3.0956448161663372,0.07420310441227991,5.019238069552767
1782817772.842807,2026-06-30T11:09:32.842Z,-2.134070906947266,1.6414332094360384,0.049563806247403606,1.3546195665957426e-06,2.653298000991025e-06,-3.1206211006578273,0.06772019186065537,5.086958261413422
1782817774.842434,2026-06-30T11:09:34.842Z,-2.140308982333547,1.5788491751634965,0.05608062337861647,1.4643174429611199e-06,2.6464434283376656e-06,-3.0377572929793866,0.06323087723472838,5.15018913864815
1782817779.842073,2026-06-30T11:09:39.842Z,-2.1695689816596997,1.537979620365178,0.07490820917569409,1.6034235336886176e-06,2.624431708396992e-06,-2.9315592205456418,0.053674445101235334,5.203863583749385
1782817783.342644,2026-06-30T11:09:43.342Z,-2.1953170740920487,1.4945059339770401,0.09020941748408784,1.6787136266419517e-06,2.606067309336595e-06,-2.873141423456873,0.05279254348651728,5.256656127235902
1782817789.842362,2026-06-30T11:09:49.842Z,-2.2351030144560684,1.4632947297838996,0.11808417718017258,1.8029184929718925e-06,2.5652176915710255e-06,-2.7745558178353007,0.05774134174012339,5.314397468976026
1782817791.342426,2026-06-30T11:09:51.342Z,-2.245827634338322,1.4128898377403378,0.12447562116422492,1.8485075764610793e-06,2.5467131636668484e-06,-2.737470761530285,0.05192803837757816,5.366325507353603
1782817792.841813,2026-06-30T11:09:52.841Z,-2.2309577827037073,1.36166260605884,0.13107601338683125,1.8990524578711789e-06,2.5238354063006715e-06,-2.695651665918622,0.05374855282589069,5.420074060179494
1782817795.342459,2026-06-30T11:09:55.342Z,-2.2233234634984442,1.310989587964532,0.14229361766283444,1.9656495688648872e-06,2.4896574877691336e-06,-2.639226094476854,0.05245829046210829,5.472532350641602
1782817797.842521,2026-06-30T11:09:57.842Z,-2.2166163738174376,1.24393065820525,0.15195060719562892,2.0097227700023126e-06,2.4643335632309683e-06,-2.6009129440708945,0.06808188128486069,5.540614231926463
1782817800.842437,2026-06-30T11:10:00.842Z,-2.2381899967344934,1.1956767929767462,0.16351641285578,2.066744451675404e-06,2.42809383622662e-06,-2.5499853050632315,0.05410752790348408,5.594721759829946
1782817802.34307,2026-06-30T11:10:02.343Z,-2.219091564263879,1.1348636982934228,0.16888411957968139,2.102005129609867e-06,2.4035649710518006e-06,-2.517610207788395,0.06396713908931129,5.658688898919258
1782817805.841727,2026-06-30T11:10:05.841Z,-2.2024040105784377,1.0882794276096353,0.1810290798320403,2.1622317590431677e-06,2.357537322013147e-06,-2.4604715263765584,0.050951631796010706,5.7096405307152684
1782817808.341893,2026-06-30T11:10:08.341Z,-2.1778865491174,1.0409485387567088,0.1900010419119453,2.2284852713390304e-06,2.3001083953025744e-06,-2.3943761742036105,0.0540538163284037,5.763694347043672
1782817810.84197,2026-06-30T11:10:10.842Z,-2.151302467698291,0.998938017359102,0.19847904814140635,2.2772534248346017e-06,2.2525450165751606e-06,-2.343027249566704,0.05043286510424892,5.814127212147921
1782817814.34251,2026-06-30T11:10:14.342Z,-2.1099733791875472,0.9678515176691149,0.2102935631350431,2.335972092428884e-06,2.1881578200743826e-06,-2.2773374473968317,0.05304758980989929,5.86717480195782
1782817817.342566,2026-06-30T11:10:17.342Z,-2.069550751517806,0.940049175504297,0.22042029690336407,2.3911644308643967e-06,2.1189452568798983e-06,-2.210604563943402,0.05009500767931449,5.917269809637134
1782817821.343009,2026-06-30T11:10:21.343Z,-2.038092681433874,0.8996756296040201,0.23230477465316668,2.4484171463810114e-06,2.0355601803951765e-06,-2.1343511497892975,0.052544021480591924,5.969813831117726
1782817822.34176,2026-06-30T11:10:22.341Z,-1.9896567897835145,0.8760850006117221,0.2349330461244306,2.46959430461584e-06,2.000882584610582e-06,-2.10372532962937,0.05393942145726335,6.0237532525749895
1782817823.342732,2026-06-30T11:10:23.342Z,-1.9655415489702581,0.816069588233153,0.23763054592447205,2.5054941407391314e-06,1.93593592327498e-06,-2.0477875626005395,0.06473539269690325,6.088488645271893
1782817824.842306,2026-06-30T11:10:24.842Z,-1.9123922363089987,0.7973523479532422,0.24143054665762717,2.5190996832504693e-06,1.9088550260512753e-06,-2.0249451553739704,0.0564767609343189,6.144965406206212
1782817826.842402,2026-06-30T11:10:26.842Z,-1.8688079292481679,0.7726398467740386,0.2466476798330118,2.529971787120139e-06,1.8860355141982556e-06,-2.00589360355512,0.05037378301333565,6.195339189219547
1782817828.341995,2026-06-30T11:10:28.342Z,-1.8206321463883692,0.754777760931575,0.25057333545965915,2.545499099750716e-06,1.8513373290185987e-06,-1.977241650811586,0.051530291449758306,6.2468694806693055
1782817829.84225,2026-06-30T11:10:29.842Z,-1.7381937878501315,0.7651780064150039,0.254330295796308,2.553865312881808e-06,1.8314560624400267e-06,-1.9609843647398073,0.08317669634919252,6.330046177018498
1782817832.342227,2026-06-30T11:10:32.342Z,-1.68497986764967,0.7454802696428157,0.260085999516074,2.5683983703012503e-06,1.7945614113992964e-06,-1.9310963308729252,0.05703376423099948,6.387079941249497
1782817834.841777,2026-06-30T11:10:34.841Z,-1.622120832374267,0.7334107225118996,0.2654304737862878,2.5753906772202755e-06,1.775563517581553e-06,-1.9158384954847416,0.06423002171044874,6.451309962959946
1782817838.342215,2026-06-30T11:10:38.342Z,-1.5788935635579817,0.7064773527420797,0.2732672306258406,2.6046751645411998e-06,1.6837356748907268e-06,-1.8431780493177632,0.051530747464358845,6.502840710424304
1782817839.842805,2026-06-30T11:10:39.843Z,-1.5491863111328124,0.6642365744578981,0.2763679036625644,2.6196334722789404e-06,1.625044985934977e-06,-1.7975250637449642,0.051734112247015365,6.554574822671319
1782817841.842426,2026-06-30T11:10:41.842Z,-1.5092872512312663,0.6296255348104038,0.28011440654785486,2.6296188333480452e-06,1.577861597171864e-06,-1.7611735021986543,0.052951820840997234,6.607526643512316
1782817843.842425,2026-06-30T11:10:43.842Z,-1.5075219634539345,0.5720382068952108,0.284776058355696,2.644423803419697e-06,1.4824829259421905e-06,-1.6884100592055316,0.057802660621517406,6.6653293041338335
1782817845.341874,2026-06-30T11:10:45.342Z,-1.5045036717622415,0.5098851019230947,0.28858622967308484,2.6497832577608094e-06,1.4272264381505839e-06,-1.646564975968866,0.06234289011490309,6.727672194248736
1782817848.342228,2026-06-30T11:10:48.342Z,-1.495926405605569,0.4578238307962246,0.29730684761893256,2.653340276382368e-06,1.301064496316376e-06,-1.5514035379806637,0.05347891756033698,6.7811511118090735
1782817849.842645,2026-06-30T11:10:49.842Z,-1.4611136511670673,0.4218633785418209,0.3017432675190171,2.651230513738967e-06,1.247706374526545e-06,-1.5111535942474865,0.050247027966503016,6.831398139775576
1782817852.342509,2026-06-30T11:10:52.342Z,-1.4081695138535464,0.39417388115841034,0.30875105585132584,2.650422901996802e-06,1.2351782934784016e-06,-1.5016915953079817,0.06015728583080602,6.8915554256063825
1782817853.34173,2026-06-30T11:10:53.341Z,-1.3491831786945707,0.4185551126433591,0.3112989346549777,2.648130155882006e-06,1.206554176873469e-06,-1.4800481951157427,0.06387741283589814,6.955432838442281
1782817854.342226,2026-06-30T11:10:54.342Z,-1.2812946745220288,0.425524295659607,0.3138468252700126,2.644462176306673e-06,1.1714319730388726e-06,-1.4534319794098984,0.06829282727553003,7.023725665717811
1782817857.84162,2026-06-30T11:10:57.841Z,-1.221415622621945,0.4255949669257349,0.32345925637320155,2.6383731006609663e-06,1.126426952963629e-06,-1.4192011511247185,0.060645730951109325,7.084371396668921
1782817860.842325,2026-06-30T11:11:00.842Z,-1.174094223753987,0.40382648320524817,0.33177944211626725,2.633212554672563e-06,1.0951537929754974e-06,-1.3953113710801897,0.052748527610811856,7.137119924279733
1782817862.842302,2026-06-30T11:11:02.842Z,-1.1150716795079536,0.4079247010599076,0.3370598959077271,2.632507788973963e-06,1.0912136137642e-06,-1.3922945415895316,0.05939982585077984,7.196519750130513
1782817864.342675,2026-06-30T11:11:04.342Z,-1.0643631183455828,0.4342540617376054,0.34166102453169167,2.630606939148151e-06,1.0809110700648292e-06,-1.3843984758775651,0.057321582265918505,7.253841332396431
1782817865.842587,2026-06-30T11:11:05.842Z,-1.0009959618984345,0.46024875534185195,0.34649582015853625,2.6244500616363424e-06,1.0502523661522058e-06,-1.3608292496126393,0.06866218654055069,7.322503518936982
1782817867.342607,2026-06-30T11:11:07.342Z,-0.9543288467916022,0.4777141656455515,0.351820901435789,2.6208029296087964e-06,1.0336602711353537e-06,-1.3480252182405839,0.05011204126834447,7.372615560205326
1782817868.842365,2026-06-30T11:11:08.842Z,-0.8862388572701174,0.5032559470902408,0.35662417247177897,2.615003385199037e-06,1.0091416447028259e-06,-1.329035416833746,0.07288141522397439,7.4454969754293
1782817870.342154,2026-06-30T11:11:10.342Z,-0.8483389520129879,0.5489076902847997,0.36198479628730135,2.606915006387353e-06,9.779723014181315e-07,-1.3047645246905262,0.05957533686764089,7.505072312296941
1782817872.842486,2026-06-30T11:11:12.842Z,-0.794837352825576,0.553046744646292,0.3712491576057452,2.5962112387580497e-06,9.408326600177908e-07,-1.2756321585101422,0.054455314499656904,7.559527626796598
1782817876.342129,2026-06-30T11:11:16.342Z,-0.7921658850916654,0.6026941319442837,0.3853524545690442,2.5771097919478556e-06,8.828384116709326e-07,-1.2296081936283028,0.05168077776702969,7.6112084045636275
1782817879.342408,2026-06-30T11:11:19.342Z,-0.7694560429852652,0.6563623623873692,0.3974057955713873,2.575698139795348e-06,8.788826424111142e-07,-1.2264425909442858,0.05950881377332714,7.6707172183369545
