ros_time,recv_time_utc,remote_host,latitud,longitud,altitud_m,satelites,hdop,fix_valido,esperando_fix,mensaje_gps,raw_hex,latitude,longitude,altitude,sats,fix_ok,waiting_for_fix
1782389787.606106,2026-06-25T12:16:27.606Z,100.93.178.118,,,,0,,0,1,chars=0 sentences_fix=0 failed_checksum=0 sats=0 hdop=? waiting_for_fix=1,63 68 61 72 73 3d 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 30 20 68 64 6f 70 3d 3f 20 77 61 69 74 69 6e 67 5f 66 6f 72 5f 66 69 78 3d 31 0d 0a,,,,0,0,1
1782389788.566068,2026-06-25T12:16:28.566Z,100.93.178.118,,,,0,,0,1,chars=0 sentences_fix=0 failed_checksum=0 sats=0 hdop=? waiting_for_fix=1,63 68 61 72 73 3d 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 30 20 68 64 6f 70 3d 3f 20 77 61 69 74 69 6e 67 5f 66 6f 72 5f 66 69 78 3d 31 0d 0a,,,,0,0,1
1782389789.652978,2026-06-25T12:16:29.653Z,100.93.178.118,,,,0,,0,1,chars=0 sentences_fix=0 failed_checksum=0 sats=0 hdop=? waiting_for_fix=1,63 68 61 72 73 3d 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 30 20 68 64 6f 70 3d 3f 20 77 61 69 74 69 6e 67 5f 66 6f 72 5f 66 69 78 3d 31 0d 0a,,,,0,0,1
1782389790.606762,2026-06-25T12:16:30.607Z,100.93.178.118,,,,0,,0,1,chars=0 sentences_fix=0 failed_checksum=0 sats=0 hdop=? waiting_for_fix=1,63 68 61 72 73 3d 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 30 20 68 64 6f 70 3d 3f 20 77 61 69 74 69 6e 67 5f 66 6f 72 5f 66 69 78 3d 31 0d 0a,,,,0,0,1
1782389791.565304,2026-06-25T12:16:31.565Z,100.93.178.118,,,,0,,0,1,chars=0 sentences_fix=0 failed_checksum=0 sats=0 hdop=? waiting_for_fix=1,63 68 61 72 73 3d 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 30 20 68 64 6f 70 3d 3f 20 77 61 69 74 69 6e 67 5f 66 6f 72 5f 66 69 78 3d 31 0d 0a,,,,0,0,1
1782389792.60243,2026-06-25T12:16:32.602Z,100.93.178.118,,,,0,,0,1,chars=0 sentences_fix=0 failed_checksum=0 sats=0 hdop=? waiting_for_fix=1,63 68 61 72 73 3d 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 30 20 68 64 6f 70 3d 3f 20 77 61 69 74 69 6e 67 5f 66 6f 72 5f 66 69 78 3d 31 0d 0a,,,,0,0,1
1782389793.611194,2026-06-25T12:16:33.611Z,100.93.178.118,,,,0,,0,1,chars=0 sentences_fix=0 failed_checksum=0 sats=0 hdop=? waiting_for_fix=1,63 68 61 72 73 3d 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 30 20 68 64 6f 70 3d 3f 20 77 61 69 74 69 6e 67 5f 66 6f 72 5f 66 69 78 3d 31 0d 0a,,,,0,0,1
1782389794.568764,2026-06-25T12:16:34.569Z,100.93.178.118,,,,0,,0,1,chars=0 sentences_fix=0 failed_checksum=0 sats=0 hdop=? waiting_for_fix=1,63 68 61 72 73 3d 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 30 20 68 64 6f 70 3d 3f 20 77 61 69 74 69 6e 67 5f 66 6f 72 5f 66 69 78 3d 31 0d 0a,,,,0,0,1
1782389795.648029,2026-06-25T12:16:35.648Z,100.93.178.118,,,,0,,0,1,chars=0 sentences_fix=0 failed_checksum=0 sats=0 hdop=? waiting_for_fix=1,63 68 61 72 73 3d 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 30 20 68 64 6f 70 3d 3f 20 77 61 69 74 69 6e 67 5f 66 6f 72 5f 66 69 78 3d 31 0d 0a,,,,0,0,1
1782389796.668364,2026-06-25T12:16:36.668Z,100.93.178.118,,,,0,,0,1,chars=0 sentences_fix=0 failed_checksum=0 sats=0 hdop=? waiting_for_fix=1,63 68 61 72 73 3d 30 20 73 65 6e 74 65 6e 63 65 73 5f 66 69 78 3d 30 20 66 61 69 6c 65 64 5f 63 68 65 63 6b 73 75 6d 3d 30 20 73 61 74 73 3d 30 20 68 64 6f 70 3d 3f 20 77 61 69 74 69 6e 67 5f 66 6f 72 5f 66 69 78 3d 31 0d 0a,,,,0,0,1
