ros_time,recv_time_utc,map_x,map_y,map_z,map_roll,map_pitch,map_yaw,distance_from_previous_m,distance_total_m
1782471953.659702,2026-06-26T11:05:53.659Z,-0.011466052833794944,-0.010566950463753036,0.006619075932618296,1.329381102260358e-06,2.5205343013666797e-12,-0.0019505407039826512,0.0,0.0
1782472197.159437,2026-06-26T11:09:57.159Z,0.006668541237418648,-0.03341083740840663,-0.040171636733912316,1.369946315796503e-06,7.018935368765714e-10,-0.03253011464444146,0.0551368974889741,0.0551368974889741
1782472201.659758,2026-06-26T11:10:01.659Z,-0.006363451306333112,0.004918168825657291,-0.009603032903387137,1.3310304837853164e-06,6.7607106530596564e-12,-0.003193677061497509,0.050728543135979284,0.10586544062495339
1782472331.159256,2026-06-26T11:12:11.159Z,-0.05379979281083559,0.004562362232321331,0.01555705569212229,1.3707025807084794e-06,7.26718402565643e-10,-0.033100415610942194,0.05369695663440834,0.15956239725936172
1782472333.659716,2026-06-26T11:12:13.659Z,-0.003786341114521508,0.0053594642264394,0.0076860847006015535,1.333671409338706e-06,1.7819932907785676e-11,-0.005184149959382988,0.050635293092051226,0.21019769035141295
1782472470.659518,2026-06-26T11:14:30.659Z,0.17004512917289674,0.05841119377667389,-0.014000397872041645,1.4130502641512596e-06,2.8067133185020413e-09,-0.06505753158891642,0.18303597896842672,0.39323366931983966
1782472471.15941,2026-06-26T11:14:31.159Z,0.22546344859696232,0.04892353601463815,0.01625453606534924,1.5978422002651367e-06,2.7980800210033532e-08,-0.20573689102482542,0.06384799765970088,0.45708166697954056
1782472471.659494,2026-06-26T11:14:31.659Z,0.32843919927615356,0.041523657826710414,0.02404321348851504,1.5716589910425474e-06,2.279095760501765e-08,-0.1856184458668391,0.10353466531138861,0.5606163322909292
1782472472.159482,2026-06-26T11:14:32.159Z,0.5339379625528277,0.046197216336841006,0.022462502742870975,1.5635644339560067e-06,2.1296951878053576e-08,-0.17941455602004291,0.2055579784485427,0.766174310739472
1782472472.659461,2026-06-26T11:14:32.659Z,0.504046119368524,0.09667234301405132,0.023959040717845888,1.883995552892287e-06,1.226719266964086e-07,-0.4334024643831412,0.05868134565554862,0.8248556563950206
1782472473.159839,2026-06-26T11:14:33.159Z,0.36250206354328557,0.09057901386813799,0.02676474902131026,2.101292714953334e-06,2.495122842848084e-07,-0.6233236348560333,0.14170293009893184,0.9665585864939524
1782472473.659525,2026-06-26T11:14:33.659Z,0.263137874983901,0.17148222879012126,0.015759413014317585,2.146792470653669e-06,2.837279397365693e-07,-0.6662342703273274,0.1286067244486242,1.0951653109425767
1782472474.159482,2026-06-26T11:14:34.159Z,0.13032819563687903,0.25364012115645057,0.0048034141488900745,2.217262481450792e-06,3.432034272668449e-07,-0.7357493197847941,0.1565514743382361,1.2517167852808129
1782472474.659529,2026-06-26T11:14:34.659Z,-0.08611802468561883,0.3826647351376047,0.009871082671470112,2.212822990487893e-06,3.3920241242564155e-07,-0.7312449371744784,0.25203570891668475,1.5037524941974976
1782472475.159534,2026-06-26T11:14:35.159Z,-0.2285438944452617,0.5061956696139173,0.002266855358495301,2.219114672415109e-06,3.448834363188128e-07,-0.7376340186525899,0.1886871601948823,1.6924396543923799
1782472475.659526,2026-06-26T11:14:35.659Z,-0.31393251323077187,0.569023548848776,0.011244760602372693,2.2030462383746682e-06,3.3051768402514633e-07,-0.7213887727190766,0.10639154764272968,1.7988312020351096
1782472573.159599,2026-06-26T11:16:13.159Z,-0.32946346960101586,0.6337408026362265,-0.004464596851215555,2.21839443979871e-06,3.4422940126353726e-07,-0.7369007623125635,0.0683836051635792,1.8672148071986887
1782472575.659441,2026-06-26T11:16:15.659Z,-0.326990258504688,0.5856393741838417,0.010472076159976102,2.202209880031009e-06,3.297827079211113e-07,-0.7205495989252853,0.050427853344457846,1.9176426605431465
1782473320.659483,2026-06-26T11:28:40.659Z,-0.28443399828201404,0.5157280761889793,0.027267866567124436,2.155186247412687e-06,2.903816259444187e-07,-0.6743071830203415,0.08355072379619011,2.0011933843393366
1782473321.659548,2026-06-26T11:28:41.659Z,-0.31615072612829964,0.5973751567304216,0.01430049408175072,2.201456279884549e-06,3.2912152183003684e-07,-0.7197939908434685,0.08854574713327877,2.0897391314726153
1782473333.659553,2026-06-26T11:28:53.659Z,-0.35743883578569735,0.6180518243652969,0.03650244211678283,2.2156316743572848e-06,3.4172947713590637e-07,-0.7340925490786194,0.05123630626923319,2.1409754377418486
1782473347.161507,2026-06-26T11:29:07.161Z,-0.3207557513216456,0.5675832116608148,0.029538084789207223,2.202313931260756e-06,3.2987407830388874e-07,-0.720653966658287,0.06277923085780779,2.2037546685996565
1782473350.659541,2026-06-26T11:29:10.659Z,-0.3082505517409291,0.6113738931204711,0.008886121077719043,2.2049425792491076e-06,3.321887707411777e-07,-0.7232937967707406,0.05000507378651949,2.253759742386176
1782473362.159521,2026-06-26T11:29:22.159Z,-0.3437988028298401,0.5808650644388196,0.03169911933230729,2.2122438411024405e-06,3.386831293494234e-07,-0.7306586658884687,0.05210469913904572,2.305864441525222
1782474135.659545,2026-06-26T11:42:15.659Z,-0.32543306249300885,0.6180851008966297,0.0018645535460174167,2.2027846270113716e-06,3.302876513227822e-07,-0.7211262142588414,0.051114898490529005,2.356979340015751
1782474169.659664,2026-06-26T11:42:49.659Z,-0.33250069555217404,0.5759313941865507,0.036370681884475106,2.197994041370738e-06,3.260967661726884e-07,-0.7163289344240998,0.054932315801980144,2.411911655817731
1782474200.659558,2026-06-26T11:43:20.659Z,-0.34229948542510513,0.6210460436087785,0.010246836903457911,2.2027892005083385e-06,3.302916717093292e-07,-0.7211308038164891,0.05304529340155062,2.4649569492192818
1782474201.65951,2026-06-26T11:43:21.659Z,-0.32923531383957433,0.569486399219135,0.02928261920692695,2.1937091026561672e-06,3.223824030904367e-07,-0.7120549237658411,0.056492747469987205,2.521449696689269
1782474298.659636,2026-06-26T11:44:58.659Z,-0.33429304912084185,0.6200686956254967,0.022240483903524802,2.2107887393291257e-06,3.3738113889560835e-07,-0.7291870272089659,0.05131998699871067,2.5727696836879796
1782474349.159547,2026-06-26T11:45:49.159Z,-0.3471795566850462,0.58327029515501,0.06275096665578828,2.1992350859815945e-06,3.2717856342950735e-07,-0.7175697839190328,0.0562252929490816,2.628994976637061
1782474394.659647,2026-06-26T11:46:34.659Z,-0.3553190997714988,0.624905282818412,0.03127261046204854,2.211641994918047e-06,3.3814414393881334e-07,-0.7300497448374437,0.052826236550106424,2.6818212131871673
1782474395.159815,2026-06-26T11:46:35.159Z,-0.34301960531673364,0.5769085666894351,0.03830042790728736,2.2004163995819413e-06,3.2821081535881935e-07,-0.7187521612574403,0.05004350648237976,2.731864719669547
1782474451.159567,2026-06-26T11:47:31.159Z,-0.37804256228426714,0.6300085434441699,0.05609040095110547,2.213090146760369e-06,3.394421594744785e-07,-0.7315154826571136,0.06605072434881279,2.7979154440183596
1782474451.660482,2026-06-26T11:47:31.660Z,-0.3530611028067421,0.5802545463515572,0.05837391411484533,2.198588739512226e-06,3.26614816137885e-07,-0.7169233715464444,0.05572026540396157,2.853635709422321
1782474473.159514,2026-06-26T11:47:53.159Z,-0.33178833967153015,0.590813540553578,0.013135969006975402,2.2004738352655186e-06,3.2826106636815155e-07,-0.7188096797396488,0.05109299842001636,2.9047287078423376
1782474521.659744,2026-06-26T11:48:41.659Z,-0.3655563427972542,0.6157719574729031,0.04179286883627264,2.211803681992575e-06,3.3828887845194835e-07,-0.7302132999827075,0.05083717653493492,2.9555658843772727
1782474523.159498,2026-06-26T11:48:43.159Z,-0.3281560301871329,0.576169210954725,0.04158259974450581,2.2006521350241193e-06,3.2841709998278235e-07,-0.7189882552553957,0.05447205823363776,3.0100379426109103
1782474547.159483,2026-06-26T11:49:07.159Z,-0.382543197216592,0.6023687431449657,0.05650085864069045,2.1977694511901955e-06,3.259012843368368e-07,-0.7161045229365209,0.062184675547688896,3.072222618158599
1782474549.65938,2026-06-26T11:49:09.659Z,-0.3348196425338119,0.5868476899307163,0.04613708239336987,2.2009382729394378e-06,3.286676222852402e-07,-0.7192748939921197,0.05124303486859839,3.1234656530271976
1782474566.159556,2026-06-26T11:49:26.159Z,-0.36438183572885763,0.6299660272074628,0.03537680663882135,2.2129748519351385e-06,3.393386773200315e-07,-0.7313987171579988,0.05337506730980666,3.176840720337004
1782474567.159527,2026-06-26T11:49:27.159Z,-0.3301429862410202,0.5868114441017291,0.03384644693286412,2.207856180178686e-06,3.3476883220710143e-07,-0.7262270009447788,0.055108609655026446,3.2319493299920308
1782474987.659585,2026-06-26T11:56:27.659Z,-0.3755061574490458,0.6167890047280697,0.051326242312419536,2.200094885545507e-06,3.2792962672091357e-07,-0.7184302365710089,0.057114049844724714,3.2890633798367555
1782474988.159751,2026-06-26T11:56:28.159Z,-0.3287046495579846,0.5738238285153614,0.052969813081212645,2.2104545440944545e-06,3.370826529301355e-07,-0.728849307291669,0.06355382626355531,3.3526172061003106
1782475000.659511,2026-06-26T11:56:40.659Z,-0.36098255186604333,0.629347386089186,0.05633902710901917,2.227398425035938e-06,3.5247565603058785e-07,-0.7461030638147801,0.06431236293456773,3.4169295690348784
1782475001.159515,2026-06-26T11:56:41.159Z,-0.34231525086702264,0.5780351531458019,0.0570935908002918,2.203451156305985e-06,3.308739658209803e-07,-0.7217952763964443,0.054607533753030214,3.4715371027879085
1782475004.659454,2026-06-26T11:56:44.659Z,-0.3555769952457139,0.6346686431840934,0.05307897313624306,2.219126026455898e-06,3.4489375459057056e-07,-0.7376455819536761,0.05830388677328047,3.529840989561189
1782475006.159549,2026-06-26T11:56:46.159Z,-0.35156276357762334,0.5860937133889944,0.06597013319868242,2.196344715059808e-06,3.246632630550205e-07,-0.7146819388796681,0.05041646425761462,3.580257453818804
1782475056.659607,2026-06-26T11:57:36.659Z,-0.3020606286450866,0.6126751735124502,0.06963045305825025,2.2107176147743834e-06,3.373175972066535e-07,-0.7291151440073669,0.05630660109301829,3.636564054911822
1782475068.659475,2026-06-26T11:57:48.659Z,-0.3485824100296449,0.6185571407930426,0.051927081678172664,2.200252528773189e-06,3.2806747480133027e-07,-0.7185880696703738,0.050122679901453256,3.6866867348132755
1782475102.159409,2026-06-26T11:58:22.159Z,-0.31482028985141325,0.5809605722358514,0.04205535305187457,2.1919390894188438e-06,3.2085741194554887e-07,-0.7102940237452436,0.05148624818605651,3.7381729829993318
1782475118.159556,2026-06-26T11:58:38.159Z,-0.2536170331873269,0.566647270053887,0.03866055113004495,2.0804514983315383e-06,2.348304170132763e-07,-0.6041090643337469,0.06294627809275709,3.8011192610920888
1782475119.159261,2026-06-26T11:58:39.159Z,-0.10198817791934983,0.5524742764387909,0.05563505245657909,1.7011937509800426e-06,5.392012044439129e-08,-0.2860700642997445,0.1532328854821158,3.9543521465742044
1782475119.659279,2026-06-26T11:58:39.659Z,-0.10974937823063934,0.6025544669045078,0.0533359792512722,1.6796736340000638e-06,4.778696301857209e-08,-0.26920439361876064,0.050730143356369495,4.005082289930574
1782475120.159505,2026-06-26T11:58:40.159Z,0.004238649325207229,0.5851368847880736,0.04320323657008236,1.4924446008512091e-06,1.03812559987212e-08,-0.12517748832065942,0.11575541053055953,4.120837700461133
1782475132.659519,2026-06-26T11:58:52.659Z,0.018633179388067262,0.5402527800342327,0.005362836219804991,1.4954745904828967e-06,1.0766075153345957e-08,-0.12747952401001117,0.06044568846455149,4.181283388925685
1782475137.659489,2026-06-26T11:58:57.659Z,-0.013064621540355231,0.5858527595297182,0.02048877755793994,1.5187413098255543e-06,1.3957788617373354e-08,-0.14518001734571928,0.05755782149327139,4.238841210418957
1782475140.659568,2026-06-26T11:59:00.659Z,0.025616797559419105,0.5611632722485247,0.00036254489657517615,1.4937117037482858e-06,1.054132029999416e-08,-0.12614008843261995,0.05010876377361535,4.2889499741925725
1782475430.659548,2026-06-26T12:03:50.659Z,-0.025636156369193128,0.573912952582084,0.010470565852481038,1.5120922222331346e-06,1.3002828226456494e-08,-0.14011719881850218,0.05377352250561077,4.342723496698183
1782475440.159552,2026-06-26T12:04:00.159Z,0.020931197509616743,0.5525623282242585,0.002110917417591215,1.4999429273303346e-06,1.1346510104069643e-08,-0.13087558805305322,0.05190617814574902,4.394629674843932
1782477254.159552,2026-06-26T12:34:14.159Z,-0.01817579917529761,0.5849796178698872,0.010628437721190596,1.550047276328952e-06,1.8917580986341848e-08,-0.16907005070999379,0.05150520371578692,4.446134878559719
1782477255.1594,2026-06-26T12:34:15.159Z,0.02513996907583995,0.5530061388250798,0.016552481627328888,1.5028433607620933e-06,1.1731538531273762e-08,-0.1330808108981287,0.054163211108803816,4.500298089668523
1782477578.159228,2026-06-26T12:39:38.159Z,-0.022057512312970998,0.5600267345313328,-0.006080452282887049,1.515353650316866e-06,1.3466950508708799e-08,-0.1426000899012635,0.05281231590171006,4.553110405570234
1782477810.65994,2026-06-26T12:43:30.660Z,0.021806027127947176,0.5587708660726387,0.01874312485064827,1.4989697139731819e-06,1.121877569633162e-08,-0.13013579010326307,0.050416240236407006,4.603526645806641
1782478204.659291,2026-06-26T12:50:04.659Z,-0.026641487937404753,0.5741122718480819,0.013864930760606417,1.5356440609357676e-06,1.654044651930991e-08,-0.15806749522046348,0.05105210303948724,4.654578748846128
1782478218.659393,2026-06-26T12:50:18.659Z,0.015346145392724459,0.5587265287878639,-0.00853822765723395,1.512284603626003e-06,1.302997611738582e-08,-0.14026363252955398,0.05001583698465193,4.70459458583078
1782478257.159569,2026-06-26T12:50:57.159Z,-0.03290665829647286,0.5789785821740795,0.008517401403683162,1.5277776531950822e-06,1.5310764476790348e-08,-0.15206660389261095,0.05503974212230597,4.759634327953085
1782478271.159928,2026-06-26T12:51:11.160Z,0.0068787516972924016,0.5405338911347084,0.00327754956548385,1.5009481895229352e-06,1.1479220249975222e-08,-0.13163982390720144,0.055572737603711564,4.8152070655567965
1782478495.159503,2026-06-26T12:54:55.159Z,-0.02222968024210954,0.5815781649851557,0.009789711171505715,1.5131008346317064e-06,1.3145477952072192e-08,-0.14088495134669213,0.05073796876762265,4.865945034324419
1782478501.659534,2026-06-26T12:55:01.659Z,0.015142295643094028,0.5419001378382232,0.004819944101597491,1.5138633435781325e-06,1.325384508720845e-08,-0.14146542608099777,0.05473307048363074,4.92067810480805
1782478545.159444,2026-06-26T12:55:45.159Z,-0.01650811740336853,0.5816697697328351,0.007551884726493673,1.5183485976277236e-06,1.3900431278757751e-08,-0.14488089143591437,0.050900253109612124,4.971578357917662
1782478606.659447,2026-06-26T12:56:46.659Z,0.01959527194033255,0.5413344838511179,0.009945840495731531,1.5121245439188606e-06,1.3007387281071414e-08,-0.14014180063563306,0.05418598558195459,5.025764343499616
1782478613.659518,2026-06-26T12:56:53.659Z,-0.024480486370272177,0.5744401541317858,0.015762088003724105,1.527310473853578e-06,1.523925505739569e-08,-0.15171039163427236,0.05543001542901978,5.081194358928636
1782478631.659526,2026-06-26T12:57:11.659Z,0.02157843719349521,0.5520087194248299,-0.008493497278216048,1.4968895760650158e-06,1.0948211801093306e-08,-0.1285547918017583,0.056682688011727766,5.137877046940364
